targa,tratta,volte
1703332,8-14-,1
11999068,13-,1
983374,5-,1
2103764,16-,1
10405146,5-,1
11999078,23-,1
11999079,13-,1
642585,5-,1
8677233,18-,1
278709,10-,1
11503038,1-,1
1915304,16-,1
11999105,13-,1
5887875,4-8-,1
5887881,20-,1
11999110,5-,1
11999112,2-,1
11999121,12-,1
11999125,23-,1
11999128,7-,1
2652,20-,1
9269849,12-,1
11825423,16-,1
11999156,5-,1
7639332,2-,1
11999157,5-,1
7817458,11-,1
11999162,5-,1
9123206,7-,1
6269758,9-,1
11999190,13-,1
11999193,5-,1
11999200,3-,1
11747157,5-,1
11825470,8-,1
1310312,25-,1
1310313,4-,1
1310314,23-,1
6423112,5-,1
2585900,5-,1
1382995,5-,1
642721,4-,1
642722,5-,1
2766,10-,1
10424954,2-,1
1310330,20-,1
11999230,8-,1
8530435,11-4-,1
9009737,11-,1
11999243,14-,1
11999247,23-,1
11999250,4-,1
11999256,3-,1
11999265,10-,1
2908188,12-,1
278984,16-,1
11999274,1-,1
11999278,9-,1
11999300,12-,1
279023,24-,1
404368,5-,1
8330495,5-,1
11999309,11-,1
11999339,16-,1
11999343,12-,1
11999347,10-,1
11999352,12-,1
11999356,25-,1
3382535,19-,1
11999366,25-,1
1233260,2-,1
11999380,11-,1
2982,3-,1
11999395,9-,1
2148648,23-,1
11999412,1-,1
11999419,24-,1
148421,24-,1
11999420,10-,1
11999447,1-,1
11999452,16-,1
11999457,10-,1
11999460,12-,1
11999461,23-,1
1149068,9-,1
11999471,20-,1
11999472,5-,1
11999478,23-,1
11999486,19-,1
11999523,25-,1
11999531,4-,1
11999532,13-,1
11999541,1-,1
11999557,18-,1
11999559,4-,1
11999561,9-,1
11999573,4-,1
11999575,23-,1
2366537,16-,1
11999587,18-,1
11999588,13-,1
11999596,5-,1
279415,8-,1
643087,10-,1
11999614,10-,1
5841659,2-,1
1467771,13-,1
148632,13-3-,1
3202,20-,1
148640,4-,1
11999619,16-,1
11108063,22-,1
3214,16-,1
3218,3-,1
11999623,6-,1
711548,1-,1
3258,7-,1
1749090,20-,1
11999644,8-,1
11999648,9-,1
2756235,11-,1
3307,11-,1
279590,11-,1
3314,8-,1
3316,19-,1
279599,19-,1
11999667,10-,1
404819,25-,1
711625,12-,1
3326,25-12-,1
3329,4-13-16-,1
3334,4-,1
3335,16-,1
3337,5-8-,1
562651,18-,1
148751,18-,1
3346,8-,1
3352,4-5-14-13-9-,1
148756,23-,1
3354,20-5-5-,1
3357,8-25-,1
3363,12-8-18-,1
3364,9-,1
279655,9-,1
3373,11-,1
3389,20-,1
3396,3-,1
2756254,20-,1
3432,4-,1
3433,24-3-11-,1
3434,18-,1
11999697,9-,1
1527695,10-,1
11999706,4-,1
711682,23-,1
11999714,12-,1
1749196,19-,1
11999723,2-,1
2104173,11-,1
148859,1-,1
5303347,14-,1
1467917,9-,1
11999739,23-,1
11999740,25-,1
11999742,5-,1
11999743,13-,1
3507,7-,1
3510,1-,1
9123761,19-,1
5538328,9-,1
11999752,16-,1
10493998,8-,1
11999761,20-,1
11999763,19-,1
11999773,14-,1
1383470,10-,1
11999781,19-,1
3565,25-,1
11999805,6-,1
11999820,14-,1
11999824,14-,1
11999827,14-,1
11999829,24-,1
279921,11-,1
3624,9-,1
11999851,16-,1
149037,7-,1
11999861,3-,1
11999869,8-,1
11999875,18-,1
11999887,25-,1
8738002,20-,1
11999899,12-,1
11999905,24-,1
11999906,23-,1
11999917,1-,1
11024869,2-,1
11999923,23-,1
11999924,22-,1
11999925,25-,1
4212119,2-,1
11999929,20-,1
11999936,10-,1
11999937,13-,1
11999942,10-,1
11999945,18-,1
1749509,11-,1
2973590,2-16-,1
11999972,4-,1
11999973,25-,1
1468157,16-4-,1
4493834,13-,1
11999994,14-,1
2586633,24-,1
1310933,22-,1
8384280,22-,1
11999996,2-,1
8099263,20-,1
12000008,25-,1
3832,10-,1
12000015,11-,1
9389466,12-,1
3425110,5-,1
12000023,18-,1
2191921,8-,1
12000028,25-,1
9479204,8-,1
3223998,3-,1
493888,13-,1
4971663,5-,1
12000073,4-,1
12000076,10-,1
12000077,14-,1
12000080,6-,1
12000084,1-,1
12000095,25-,1
12000099,2-,1
9010503,19-,1
8582603,8-,1
11826215,5-,1
1704168,25-,1
796032,12-4-,1
149462,4-,1
8530872,4-,1
12000128,12-,1
6854045,16-,1
7578118,1-,1
8678523,4-,1
8678524,16-,1
1383913,16-,1
9946048,16-,1
563173,8-,1
1311114,25-,1
3605721,4-,1
2756515,1-,1
12000143,5-,1
563182,2-,1
563185,4-,1
1050642,12-20-,1
2367126,2-,1
12000147,13-,1
1233769,25-,1
563199,2-,1
10306750,4-,1
12000148,2-,1
8530902,1-,1
8530903,2-,1
12000151,18-13-,1
10915826,2-,1
10915827,25-,1
11320716,12-,1
280476,16-,1
11667695,24-,1
1311142,25-2-,1
643648,7-,1
12000158,18-,1
12000165,10-,1
12000168,13-,1
1149990,18-,1
8530961,11-,1
12000210,4-,1
10243474,22-1-,1
8475769,22-,1
12000222,16-,1
12000223,25-,1
12000227,4-,1
12000233,1-,1
984586,23-,1
12000240,16-,1
12000241,9-,1
882667,18-,1
1150066,14-,1
12000248,14-,1
280645,16-4-,1
6475715,3-,1
12000255,14-,1
12000256,12-,1
6074595,2-16-,1
563378,16-,1
149799,16-,1
7499336,2-,1
12000272,25-,1
4237,2-,1
796310,5-,1
796313,23-,1
12000290,2-,1
1981268,11-20-,1
643770,19-,1
5358123,4-,1
12000293,8-,1
12000298,4-,1
7198100,16-,1
2586880,2-,1
12000309,16-,1
11667850,23-13-,1
1233968,11-,1
12000315,1-,1
12000318,14-,1
12000323,3-,1
12000333,14-,1
12000335,3-,1
149892,1-,1
280840,23-,1
563473,4-,1
4137701,25-20-,1
563484,10-8-,1
2104636,9-,1
11667886,5-,1
8384859,12-,1
563495,1-4-,1
2367296,25-,1
8875117,1-,1
12000355,4-,1
12000357,16-,1
12000366,13-,1
150035,3-,1
12000376,10-,1
643824,16-,1
12000384,3-,1
12000387,14-,1
12000392,18-,1
3748507,25-,1
6727398,16-,1
12000406,23-,1
563568,2-16-,1
11863056,25-,1
7198181,2-,1
12000408,25-,1
563573,3-,1
12000411,13-,1
3748557,12-,1
150119,20-2-,1
882982,25-,1
2942601,25-,1
4137841,20-,1
2367357,1-,1
1311488,20-,1
2367358,4-,1
8823345,2-,1
281007,2-,1
150148,20-,1
12000431,14-,1
12000434,6-,1
4463,10-,1
12000448,5-,1
12000452,23-,1
12000453,24-,1
9558953,13-,1
1704429,16-,1
405790,25-,1
12000474,9-,1
12000490,4-,1
12000499,19-,1
12000509,19-,1
12000535,14-,1
12000545,24-,1
12000548,20-,1
12000551,16-,1
12000556,4-,1
12000558,9-,1
12000564,9-,1
12000567,16-,1
281243,13-,1
11748055,8-,1
12000593,23-,1
12000597,6-,1
2367580,18-,1
12000613,7-,1
8679171,23-,1
4494981,9-10-,1
12000628,7-,1
12000638,10-,1
12000642,10-,1
12000643,14-,1
12000649,20-,1
12000651,13-,1
12000652,10-,1
12000653,13-,1
12000654,12-,1
563860,16-,1
12000658,7-,1
1468931,2-,1
985007,18-3-,1
563879,20-,1
10494550,12-,1
4734,2-,1
12000668,12-,1
6423660,4-,1
712890,1-,1
6111177,20-,1
12000678,2-,1
12000682,4-,1
12000683,2-,1
12000684,23-,1
985063,25-,1
12000702,18-,1
12000705,18-,1
8823696,20-,1
150538,12-,1
12000718,4-,1
281520,7-,1
1750448,18-,1
12000730,9-8-,1
644183,22-,1
985131,5-,1
12000762,20-,1
985145,4-,1
12000764,11-,1
1311888,20-,1
12000776,25-,1
12000784,2-,1
6074994,23-,1
1384957,4-,1
4576397,20-,1
9011164,11-,1
644239,25-,1
6075002,13-,1
12000809,14-,1
7641426,11-,1
12000813,14-,1
12000814,18-23-,1
8217123,19-,1
12000816,20-,1
2231737,20-,1
3014132,2-,1
4922,10-,1
9124858,25-,1
12000835,18-,1
12000836,11-,1
12000841,8-,1
8823873,22-,1
11863646,8-13-,1
12000846,1-,1
7456471,16-,1
11826759,23-,1
1981793,4-,1
564132,25-,1
9271732,2-,1
1866716,25-,1
8531782,19-,1
3749385,5-,1
150819,25-,1
8385862,9-,1
12000870,23-,1
644318,22-,1
2105255,9-,1
7308247,18-,1
12000881,23-,1
713157,2-,1
713158,1-,1
5045,11-,1
1981832,25-,1
797151,20-,1
7972735,13-,1
2267967,10-18-,1
12000907,23-,1
12000917,5-,1
12000919,20-,1
9207553,2-,1
2942911,16-,1
5963674,25-,1
12000932,20-,1
6913329,25-,1
1704800,11-,1
3918815,5-,1
11748430,2-,1
11748438,5-,1
1469329,10-,1
12000952,18-,1
12000953,23-,1
8531966,11-,1
1649390,25-,1
12000955,14-,1
1750781,9-,1
8632624,25-,1
150987,4-,1
8531995,4-,1
8386092,25-,1
12000969,9-,1
8921859,9-,1
1866851,16-,1
12000975,1-,1
1312210,12-,1
12000978,5-,1
1051981,16-,1
3996881,12-,1
12000986,23-,1
12000987,4-,1
406520,22-,1
5283,10-,1
3014333,8-,1
151082,25-,1
4369203,8-,1
564361,22-16-,1
564363,20-,1
7009073,12-,1
7579427,5-,1
8632658,2-,1
12000998,16-,1
12000999,25-,1
12001005,16-,1
8386155,4-,1
12001010,12-,1
1469435,20-,1
2551454,18-,1
12001013,5-,1
1529052,5-,1
12001026,5-,1
406609,3-,1
1312310,18-14-,1
406618,5-,1
10045261,18-,1
1981975,6-,1
12001035,24-,1
12001044,22-,1
2105483,12-,1
9011441,13-,1
1750976,11-,1
2105486,11-,1
12001066,5-,1
713516,18-,1
5413,10-,1
564501,2-,1
797470,22-,1
12001081,13-,1
12001085,11-,1
8583791,13-,1
12001091,20-,1
4138942,16-,1
12001099,5-,1
3014450,20-2-,1
12001107,11-,1
2587651,25-,1
797514,11-,1
12001120,20-,1
12001130,18-,1
8679898,10-,1
12001134,14-,1
12001136,14-,1
12001137,14-,1
3608967,11-,1
12001146,5-,1
12001150,12-,1
12001152,14-,1
12001164,14-,1
12001169,10-,1
12001172,14-,1
12001173,24-25-,1
11955737,8-,1
12001195,9-,1
5766796,25-,1
5656,7-,1
5257418,18-,1
8217617,10-,1
12001226,14-,1
564647,22-,1
1917957,2-,1
12001246,2-,1
2909609,9-,1
8876231,12-20-,1
1751170,2-,1
11748831,20-2-,1
12001260,16-,1
2795977,16-,1
1312565,2-16-,1
12001262,20-,1
12001268,18-,1
12001272,22-,1
12001274,11-,1
9746142,23-,1
151579,23-,1
12001291,22-,1
12001294,10-,1
12001303,5-,1
1529255,4-,1
1982219,2-,1
12001314,23-,1
12001320,20-,1
12001321,22-,1
12001323,4-,1
12001328,19-,1
12001329,9-,1
12001330,25-,1
12001333,25-,1
12001337,2-,1
12001357,23-,1
11864437,10-5-,1
11748950,5-,1
12001364,25-,1
7281559,23-,1
5888,2-,1
12001391,23-,1
12001399,9-,1
3919600,9-,1
12001408,8-,1
12001412,1-,1
564856,16-,1
12001417,9-,1
5418901,7-,1
6696955,18-,1
11621017,14-,1
12001421,2-,1
797893,8-,1
2322074,1-,1
12001427,12-,1
9125477,3-,1
407042,10-,1
8217877,3-,1
2232245,5-,1
12001458,18-,1
12001464,3-,1
12001466,25-,1
10045483,5-,1
3137220,9-,1
12001476,23-,1
5927049,3-,1
884797,23-,1
12001487,2-,1
12001489,18-23-,1
151936,24-,1
12001493,2-,1
2874893,5-,1
12001498,19-,1
12001503,9-,1
8680448,12-2-,1
2757591,9-,1
12001534,3-,1
8781987,11-,1
12001581,18-,1
12001589,10-,1
12001606,14-,1
12001607,4-,1
565096,25-,1
12001617,10-,1
12001619,23-,1
565119,12-,1
12001627,20-,1
9125686,23-,1
3384657,9-,1
12001674,25-,1
12001679,14-,1
12001683,2-,1
12001686,9-,1
283291,9-13-,1
12001700,16-,1
9125757,25-,1
12001711,25-,1
12001712,14-,1
12001713,16-,1
1918637,8-,1
1982614,2-,1
714414,10-,1
1982617,8-,1
3847015,18-,1
5843801,16-,1
1052999,12-,1
12001740,5-,1
12001751,2-,1
8680755,13-,1
12001778,16-,1
6075799,25-,1
1705540,23-,1
12001792,23-,1
12001797,7-,1
12001798,14-,1
11505404,14-,1
7913980,11-,1
12001805,5-,1
12001809,18-,1
5890046,4-,1
3610706,25-,1
12001830,23-,1
12001832,9-,1
8333598,23-,1
12001854,12-,1
12001860,10-,1
3137600,6-,1
12001869,18-,1
12001871,23-,1
12001873,8-,1
9617984,9-,1
152472,13-,1
11134508,11-,1
5592415,18-,1
12001889,12-,1
12001910,2-,1
5927484,23-,1
12001928,2-,1
12001935,8-,1
12001945,8-,1
12001952,25-,1
12001961,1-,1
3998147,20-,1
12001977,10-,1
12001978,20-,1
12001988,2-,1
12001992,10-,1
12001995,20-,1
12002000,5-,1
12002003,23-,1
12002018,12-,1
12002020,19-,1
12002024,18-,1
12002027,18-,1
12002039,10-,1
1470627,18-,1
12002052,20-,1
12002069,9-,1
12002075,6-,1
12002083,14-,1
11369520,23-,1
12002101,14-,1
12002106,5-,1
1152676,25-,1
12002120,19-,1
11793971,12-,1
12002130,12-,1
8681187,8-,1
12002148,22-,1
12002150,9-,1
1530159,2-,1
12002171,3-,1
5592734,4-,1
715005,13-,1
12002188,20-,1
12002189,19-,1
12002199,14-,1
5541181,14-,1
12002208,23-,1
11865510,9-,1
8681304,2-,1
11749524,5-,1
12002233,1-,1
12002239,19-,1
11577492,14-,1
1815630,8-,1
1650724,10-,1
7114,3-,1
12002267,12-,1
12002268,12-,1
12002274,5-,1
12002280,8-,1
12002292,12-,1
12002296,4-,1
12002302,14-,1
12002304,2-,1
12002305,14-,1
3370748,25-,1
12002317,25-,1
12002335,18-,1
12002374,10-,1
12002379,3-,1
7253,16-,1
12002392,3-,1
12002398,1-,1
6076342,2-,1
12002420,5-,1
7310,2-,1
12002441,8-,1
5482275,10-,1
12002505,16-,1
10651736,8-,1
12002508,4-,1
5361013,23-,1
12002512,10-,1
12002514,19-,1
12002523,18-,1
12002534,5-,1
12002537,23-,1
12002551,20-,1
12002559,10-,1
12002562,11-,1
12002566,8-,1
12002567,16-,1
12002570,20-,1
12002574,16-,1
12002586,23-,1
12002599,18-,1
12002619,19-,1
12002655,10-,1
12002658,25-,1
12002670,10-,1
12002690,23-,1
12002694,3-,1
12002696,14-,1
12002697,1-,1
12002701,14-,1
12002703,16-,1
12002704,23-,1
12002716,6-,1
12002721,24-,1
12002722,3-,1
12002724,22-,1
12002743,12-,1
12002754,9-,1
12002764,14-,1
12002772,18-,1
12002775,5-,1
12002780,10-,1
12002784,14-,1
12002796,25-,1
2269612,16-,1
12002823,12-,1
12002839,9-,1
12002844,22-,1
12002857,16-,1
12002897,14-,1
12002900,2-,1
646136,13-,1
12002905,14-,1
12002908,22-,1
12002912,1-,1
12002921,4-,1
12002924,19-,1
12002927,20-,1
12002932,5-,1
1753182,12-,1
1753184,20-,1
12002963,19-,1
12002969,14-,1
12002978,19-,1
1816352,3-13-,1
153586,13-,1
5768398,24-8-,1
1816365,8-,1
1054021,22-,1
10581436,20-,1
10669721,25-,1
1388061,12-,1
8682212,5-,1
12003014,10-,1
12003016,2-,1
12003019,1-,1
12003020,4-,1
7984,1-,1
9274046,8-,1
408631,18-23-,1
12003039,3-,1
12003042,16-,1
153702,12-,1
12003049,5-,1
2194516,20-,1
12003051,3-,1
8025,8-,1
153727,16-,1
12003057,9-,1
8039,16-,1
6076852,5-,1
6698137,25-,1
8634643,3-,1
11828673,1-,1
8682275,25-,1
4373400,19-,1
5687344,14-,1
12003082,20-,1
12003091,25-,1
12003095,9-,1
12003103,6-,1
1753437,6-,1
12003109,23-,1
153865,3-,1
12003122,25-,1
2035148,2-,1
408835,5-,1
1585646,5-,1
2718483,3-,1
4578874,20-,1
9013405,25-,1
2369767,3-,1
4141769,10-18-,1
12003138,19-,1
12003144,8-,1
2797438,24-,1
12003150,13-,1
12003152,19-,1
12003161,5-,1
12003168,22-,1
12003169,23-,1
11506681,1-,1
8533609,11-,1
8533611,25-,1
11750091,8-,1
12003181,25-,1
12003184,18-,1
12003197,20-2-,1
1983833,10-18-,1
12003202,19-,1
1154194,2-,1
12003205,25-,1
12003207,22-,1
11957984,9-,1
12003226,9-,1
12003232,9-,1
12003235,9-,1
12003239,10-,1
5089403,16-,1
11750134,9-,1
9210654,20-,1
8367,19-,1
12003254,16-,1
2269939,4-,1
8388811,2-4-,1
7644594,20-,1
8219987,11-,1
12003265,8-,1
12003266,3-,1
12003269,3-,1
12003270,10-,1
12003273,24-,1
8219998,18-,1
12003274,25-,1
1816698,4-,1
566806,10-,1
11670685,14-,1
12003278,9-,1
9667357,10-,1
11828835,13-,1
8682525,4-,1
9058124,5-,1
5530409,20-,1
154125,4-,1
8388892,25-,1
5307147,10-,1
12003287,14-,1
8479624,16-,1
8634884,18-,1
8479641,3-,1
285562,16-,1
8682570,24-,1
8682574,24-,1
12003298,10-,1
12003300,2-,1
2107078,18-,1
566853,2-,1
5147170,25-,1
495493,16-,1
8445,16-,1
12003311,2-,1
1753723,25-,1
5483106,5-,1
12003314,19-,1
2834857,19-,1
800248,6-,1
12003334,19-,1
12003339,24-,1
566890,12-,1
12003350,1-16-,1
11003716,23-13-,1
409144,16-,1
8516,4-,1
8517,13-,1
8519,12-,1
8521,10-,1
646696,23-,1
8530,16-,1
8536,20-20-,1
154302,20-,1
11828952,18-,1
3921909,18-,1
3325190,5-,1
154340,18-,1
154341,20-,1
154350,18-,1
8533794,12-,1
12003403,16-,1
12003406,10-,1
285779,23-,1
12003412,2-,1
8618,2-,1
8621,9-,1
12003414,18-,1
887510,4-,1
11711486,10-,1
987944,4-,1
7824334,14-,1
12003427,12-,1
12003430,2-,1
12003433,16-,1
567021,8-,1
567022,12-,1
887550,19-,1
8660,25-,1
12003441,11-,1
12003442,11-,1
800408,18-,1
8681,14-,1
8687,14-,1
8695,10-,1
8700,2-2-,1
8702,20-,1
8712,25-2-25-16-25-14-,1
8715,4-10-9-,1
8718,8-18-16-9-,1
409354,18-,1
8726,25-16-1-,1
8731,18-,1
8735,12-20-4-2-2-10-4-19-18-,1
8746,2-,1
8748,16-,1
8752,5-,1
6324537,13-,1
8759,25-10-,1
8764,23-,1
887586,13-,1
8635077,24-,1
12003459,19-,1
1531678,12-,1
8635081,2-,1
12003466,25-,1
2151674,14-,1
7582395,16-,1
12003475,3-,1
154520,10-,1
3849157,18-,1
409411,10-,1
8804,1-,1
1753963,8-,1
9365466,10-,1
3016774,20-,1
154542,1-,1
8827,11-,1
8837,4-25-,1
12003503,16-,1
12003505,23-,1
8848,1-,1
5542414,9-,1
409482,23-,1
6824196,9-,1
12003524,11-,1
716651,18-,1
800521,20-,1
154623,10-,1
12003533,12-,1
12003538,4-,1
12003544,23-,1
409524,8-,1
10496443,22-,1
887745,16-,1
646952,16-,1
12003550,10-,1
988136,25-,1
1154749,5-,1
3849262,1-,1
2876508,9-,1
12003558,20-,1
8940,25-24-,1
8948,6-,1
409593,20-,1
12003566,5-,1
12003567,23-,1
5147375,4-,1
12003578,7-,1
5641737,20-,1
12003579,25-,1
8220420,9-,1
9274780,1-,1
12003591,20-,1
12003602,12-,1
12003608,25-,1
7645022,8-,1
12003646,9-,1
567325,5-,1
12003654,9-,1
12003698,4-,1
12003699,16-,1
12003703,14-,1
12003712,8-,1
12003717,18-,1
12003740,25-,1
12003748,10-,1
12003759,23-,1
12003762,19-,1
12003763,25-,1
12003766,24-,1
12003770,22-,1
12003774,5-,1
12003791,20-,1
647153,18-,1
12003834,1-,1
12003838,3-,1
12003869,4-,1
8335711,23-,1
1817359,18-,1
12003887,16-,1
1472553,1-,1
6034538,23-,1
5594202,6-,1
12003911,16-,1
12003918,19-,1
12003919,19-,1
12003927,23-,1
12003928,13-,1
12003930,18-,1
12003935,2-,1
12003937,16-,1
7976560,25-,1
12003950,25-20-,1
12003952,2-,1
12003968,18-,1
11829383,18-,1
12003977,25-,1
12004009,25-,1
5965094,2-,1
12004031,16-,1
12004046,4-,1
12004053,14-,1
8879090,5-13-,1
12004071,12-,1
12004074,9-,1
12004086,25-,1
12004088,4-,1
12004090,25-,1
3257989,20-,1
1984504,16-,1
9469,10-,1
12004108,22-,1
4217180,14-,1
1532276,8-,1
717322,5-,1
155221,5-,1
286870,4-,1
6451881,20-2-,1
12004129,3-,1
9518,12-4-,1
12004132,10-,1
12004133,18-,1
12004144,16-,1
8534147,18-,1
12004150,20-,1
5846247,10-,1
12004166,7-,1
9128203,5-,1
5999438,25-,1
12004199,18-,1
1389221,4-,1
495725,22-1-4-,1
12004215,16-,1
12004217,1-,1
9690711,9-,1
12004221,16-,1
12004223,25-,1
7431578,13-,1
12004234,20-,1
12004239,16-,1
567851,23-,1
12004248,16-,1
11671602,9-,1
12004249,16-,1
12004251,1-,1
12004254,18-,1
7075039,5-,1
410345,5-,1
647605,9-,1
12004273,18-,1
12004280,12-,1
12004286,10-,1
8534246,25-,1
12004295,25-16-,1
12004299,20-,1
12004301,2-,1
12004312,9-,1
