targa,tratta,volte
4772808,1-8-,1
5191872,3-,1
5191873,23-8-,1
14224256,15-5-,1
14224258,8-,1
14224260,15-,1
10009172,16-,1
10009173,2-4-,1
14224264,10-,1
10418420,18-,1
8678483,11-,1
14224269,22-,1
8582600,6-,1
2192013,12-,1
7428521,8-,1
2367102,10-,1
14224277,20-,1
2367110,3-,1
12919708,22-,1
5538685,22-,1
1050623,19-,1
14066889,18-,1
14224287,18-,1
2367122,13-,1
3605721,4-,1
712221,16-,1
10915821,12-,1
14181982,3-,1
14224294,5-,1
984523,18-23-13-,1
14224296,22-,1
1582867,20-,1
14224299,23-,1
14224304,23-,1
14224306,20-,1
280514,12-,1
14224308,23-,1
14224310,20-6-,1
14111098,12-,1
14224313,10-,1
14224314,19-,1
149647,22-,1
1813551,18-,1
14204292,10-,1
10205298,14-,1
14224323,3-,1
12472459,16-4-,1
13869523,19-,1
14224325,2-,1
14224327,20-2-,1
14204315,10-,1
14224330,20-,1
1866125,20-,1
14224336,23-,1
14224339,20-,1
280605,20-4-,1
11792407,20-,1
643688,24-,1
2795011,20-,1
4170,18-13-,1
11225792,16-,1
1150065,12-,1
14224347,14-,1
5538855,2-,1
643705,20-,1
4173,18-,1
1916490,12-,1
4179,16-,1
5538857,1-12-,1
712369,18-,1
1311261,10-8-3-,1
4971902,4-,1
4213,20-,1
1311263,27-,1
5731950,20-,1
2417452,16-,1
10074443,10-23-,1
1150106,13-,1
563384,10-,1
5256272,18-,1
2321125,5-8-,1
3748290,18-,1
10885842,4-,1
405593,23-,1
2586856,13-,1
4237,20-,1
4238,4-,1
4244,12-2-4-,1
1704295,1-,1
14224366,13-,1
14224367,22-,1
280742,23-,1
882766,2-,1
1866165,15-5-,1
2367248,2-,1
2030699,4-,1
14224378,10-,1
14224381,22-,1
563428,20-,1
14224390,14-,1
14224392,2-,1
10224321,5-3-13-,1
14224394,8-,1
14224395,27-,1
563484,16-,1
10947481,18-3-,1
10947483,5-,1
6074633,4-,1
3995950,4-,1
14224401,3-,1
11243170,8-,1
2503848,5-,1
14224403,18-,1
3995953,2-,1
14224406,1-,1
9621521,4-,1
14224415,4-,1
796476,10-18-5-,1
1916637,15-,1
6535974,13-,1
13983145,15-,1
13869663,23-,1
14224428,15-,1
14224429,12-,1
984767,23-,1
9978897,12-20-6-,1
2716102,22-2-,1
1528380,13-,1
4367343,15-,1
1150272,1-2-,1
4440,2-,1
10100518,5-,1
11826435,22-,1
11468576,14-,1
2192282,10-,1
14224445,6-,1
14224450,5-,1
14224451,4-,1
14224454,23-,1
14224457,7-,1
7428705,2-,1
14224468,11-,1
405774,10-,1
14224475,13-,1
14224476,8-,1
14224479,27-,1
14224481,10-,1
14224484,16-,1
3171091,18-,1
14224486,23-,1
150212,4-,1
1916773,4-,1
14224490,2-,1
14224491,23-,1
14224492,22-,1
14224496,3-,1
14224500,14-,1
10372126,19-,1
3377666,20-,1
1750171,5-,1
14224507,22-,1
14224511,15-,1
14224520,11-,1
14224521,10-5-,1
14224529,27-,1
14224531,27-,1
14224534,20-,1
14224537,12-,1
7912217,24-,1
14224541,1-,1
14224545,23-,1
1528501,13-,1
14224547,5-,1
644028,2-,1
13797572,4-,1
2795324,18-,1
14224557,10-,1
14224560,23-,1
14224561,13-,1
8875395,10-,1
712794,2-,1
2832417,3-,1
14224574,11-,1
14224579,14-,1
14224581,20-,1
14224582,23-,1
7456362,13-,1
13763688,10-,1
14224588,16-,1
5926329,18-,1
11321033,1-,1
14224595,2-,1
14224597,16-4-,1
14224599,12-,1
14224603,20-,1
14224604,8-,1
14224607,3-,1
14224608,7-,1
14224610,24-,1
13527089,13-,1
11543117,12-,1
14224616,14-,1
14224617,23-,1
712863,20-16-,1
14224618,12-,1
2832471,23-13-,1
14224621,2-,1
1649097,15-,1
14224624,4-,1
2756944,8-,1
14224625,12-,1
14224627,2-,1
644115,3-,1
2504159,13-,1
14224631,10-,1
8875523,22-,1
14224636,16-,1
13436839,5-,1
4138300,10-,1
13559256,5-,1
406035,23-,1
150538,13-,1
2231652,16-,1
150542,22-20-,1
6764396,13-,1
14224641,20-,1
2551216,8-13-,1
6884705,18-,1
14224645,22-,1
6635122,22-,1
14224656,20-,1
1583508,6-,1
10330758,22-,1
2192569,8-,1
14224664,5-,1
1866561,3-,1
1917164,22-12-,1
406105,15-,1
14224667,15-,1
4138390,16-4-,1
406118,20-16-4-,1
5480150,2-,1
14224675,16-,1
14224679,1-,1
14224680,16-,1
2909357,23-,1
2716510,20-,1
14224686,12-4-,1
13983421,1-4-,1
14224690,15-,1
14224692,5-,1
2231742,16-,1
4922,8-23-,1
4926,4-,1
4927,2-,1
14224701,16-,1
5591288,2-,1
13527235,5-,1
9271673,5-8-,1
14224704,14-,1
13763928,4-,1
14224712,5-,1
10916331,11-,1
14224717,14-,1
14224718,16-,1
564125,24-,1
14224722,10-,1
14224723,7-,1
150804,2-,1
14224724,5-,1
14224725,20-,1
14224730,7-,1
11161310,23-13-,1
11161311,8-,1
14224734,16-,1
150820,19-,1
14224737,23-,1
564151,4-,1
2367861,16-,1
2974358,1-,1
14224743,8-,1
14224749,23-,1
14224753,15-,1
4213462,4-,1
281834,19-,1
14224757,15-,1
14224758,16-,1
14224761,15-19-2-16-,1
14204754,14-,1
14224765,16-,1
14224766,18-,1
9479830,4-,1
14111706,12-,1
14224776,27-8-,1
14224780,1-,1
10741519,14-,1
3136735,16-,1
14224782,15-,1
14224783,23-13-,1
14224784,16-,1
1234688,4-,1
11133672,12-4-,1
13983501,23-5-8-,1
14224791,1-,1
8271773,16-,1
14224794,22-3-,1
8632603,15-8-13-,1
150912,8-22-2-,1
14224799,2-,1
5926626,16-,1
14224803,20-6-,1
2268023,12-,1
14224804,14-,1
14224805,20-,1
6536658,5-,1
14224813,18-,1
883953,22-12-,1
3255655,23-,1
3224658,2-,1
14224819,4-,1
150983,5-,1
14224820,16-,1
406483,10-,1
9207635,14-,1
14224821,12-,1
2367928,20-,1
14204818,23-,1
2321717,19-,1
14224822,18-23-,1
3065219,2-,1
2464623,23-,1
14224830,19-,1
4275827,8-,1
2587486,27-,1
14204840,27-,1
14224840,4-,1
2795736,12-,1
14224842,12-16-,1
6986960,5-,1
14224850,19-,1
14224852,8-,1
797342,3-13-,1
1866875,18-,1
713411,17-,1
151124,22-,1
14224855,22-,1
2268077,20-,1
14224856,1-,1
14224862,14-,1
11418539,5-,1
5338,18-,1
14224870,14-,1
14224871,12-,1
151158,15-8-,1
14224872,1-,1
4959256,12-,1
1649510,16-4-,1
5355,3-,1
2832855,20-16-4-,1
151173,5-,1
13527433,10-18-5-,1
2874565,4-,1
985464,12-,1
10916515,20-,1
5362,23-5-,1
10916518,2-,1
985471,18-,1
1312312,20-4-,1
5374,22-,1
14224878,13-,1
1583912,15-,1
14224886,13-,1
14224887,4-,1
5032384,15-,1
985512,1-,1
14224893,1-,1
282258,2-,1
14224897,18-,1
14224898,13-,1
13627079,23-,1
3919030,18-,1
2757254,22-12-,1
1704932,22-,1
406697,18-,1
14224900,23-,1
14224902,16-,1
2418122,20-,1
14224903,15-,1
11321348,20-,1
3375356,22-,1
5439,5-,1
884217,19-16-,1
14224906,23-,1
13614563,15-,1
14224914,2-,1
13527493,14-,1
5460,16-,1
5461,4-,1
14224920,14-,1
13870234,16-,1
564543,3-,1
4213842,12-,1
1151260,20-,1
985579,10-,1
9666135,27-,1
8217528,16-,1
14224925,10-,1
14224926,10-,1
14224929,16-,1
14224933,5-,1
2795915,10-,1
1814505,4-,1
4913609,23-,1
14068223,23-14-,1
14224936,4-,1
5600,15-,1
5608,8-,1
5808658,14-,1
1312490,15-,1
14224946,18-,1
10916648,20-2-,1
14224956,11-,1
14224957,4-,1
11161578,11-,1
11161583,11-,1
14224962,8-,1
11085579,15-,1
3136957,4-,1
14224963,22-,1
10741812,6-,1
14224966,23-,1
2504616,10-,1
14224970,4-,1
8217658,23-,1
151536,15-,1
5722,13-,1
5591630,20-4-,1
4638654,12-4-,1
14224977,19-,1
14224978,2-,1
2716872,12-,1
13327244,15-,1
10132753,5-,1
1751185,15-,1
1814620,16-,1
14224983,1-,1
13870319,18-,1
14224986,24-,1
406863,15-,1
3344126,7-,1
14224988,20-,1
282619,11-,1
14224991,19-,1
151598,5-,1
1584257,22-,1
14224997,4-,1
151606,4-,1
406895,5-,1
985720,14-,1
9165643,24-,1
13527611,18-,1
2833036,12-,1
1918067,15-,1
14225007,23-,1
10410197,7-,1
8922200,10-,1
13266345,10-,1
985771,4-,1
282698,8-,1
2716936,23-,1
1052667,18-,1
14225017,23-,1
5889,12-,1
14225024,18-,1
14225026,18-,1
406974,22-,1
1867239,11-,1
4699497,17-,1
11266442,10-,1
13983757,15-,1
713955,20-,1
14225056,16-,1
13983766,18-,1
3609827,1-,1
2368341,18-,1
5732913,8-,1
14225060,13-,1
2193142,2-,1
14225061,5-,1
797890,11-,1
2464902,10-,1
14225063,23-,1
3505798,13-,1
13709693,23-,1
14225073,10-,1
14225074,4-,1
6696970,24-,1
6322636,5-13-,1
14225081,20-,1
2368382,20-,1
14225082,4-,1
14225090,13-,1
14225091,20-,1
14225093,14-,1
3099759,13-,1
14225099,8-,1
14225101,23-,1
14225102,18-,1
282909,5-,1
14225103,15-,1
10101363,8-,1
2322168,3-,1
2833215,18-,1
11134116,16-,1
14225113,3-,1
644926,10-,1
14225116,23-,1
4063820,8-,1
8781907,13-,1
5997415,18-,1
985946,8-,1
798037,23-,1
282941,2-,1
14225121,16-,1
9272310,4-,1
14225123,5-,1
5305427,14-,1
14225130,5-,1
14225131,15-,1
14225134,10-,1
14225142,12-,1
14225143,2-,1
8633090,5-,1
14225144,5-,1
2833309,16-,1
5087616,15-,1
14225149,27-,1
2757591,18-,1
2418555,14-,1
14225157,5-,1
14225167,18-,1
14225168,18-,1
14225172,14-,1
11576746,4-,1
14225175,16-,1
14225176,2-,1
2105983,2-,1
14225182,3-,1
14225184,18-,1
14225188,17-,1
14225190,2-16-,1
3384606,4-,1
8333239,10-,1
14225213,23-,1
407264,7-,1
4214443,4-,1
14225220,6-,1
14225223,27-,1
14225226,19-,1
