targa,tratta,volte
8965314,25-,1
8965318,13-,1
5537716,5-,1
8581464,4-,1
8965323,25-,1
1467267,20-,1
2599,4-,1
8965331,14-,1
8269557,20-12-,1
8965339,8-5-,1
8965342,18-,1
8965345,14-,1
8965348,5-,1
4273388,25-,1
3994781,11-,1
7970216,23-,1
8965357,16-,1
2463795,13-,1
7817353,4-,1
8965368,10-,1
5084605,19-11-,1
8965372,6-,1
8965373,1-,1
7703035,20-,1
8965379,10-,1
8474645,16-,1
8965387,18-,1
8965396,10-,1
8965417,5-,1
8965418,18-,1
8330323,1-,1
148095,5-,1
8965425,1-,1
8215196,25-,1
8965439,18-,1
278881,19-,1
8737327,14-,1
8965444,23-,1
7817545,14-5-,1
493708,10-,1
1050101,19-,1
6820736,4-,1
7817566,5-,1
8779522,5-,1
8163636,5-,1
278896,23-,1
1382995,4-,1
8965450,14-,1
2765,4-,1
794745,4-,1
8965452,16-,1
8965458,18-,1
8269725,5-,1
8965468,10-,1
8965475,23-,1
7817652,23-,1
278935,1-,1
8965494,14-,1
8965515,18-,1
2502822,1-,1
8965522,22-,1
8965534,1-,1
5084777,20-,1
8965549,23-,1
8965554,16-,1
8965559,13-,1
8965564,8-,1
8965569,16-,1
8965574,25-,1
8965580,22-,1
8874078,25-,1
8965591,25-,1
8965598,14-,1
8965603,12-,1
8965618,11-,1
8965628,14-,1
8965653,16-,1
8965658,25-,1
8965671,18-,1
8965683,10-,1
8965686,11-,1
8965708,10-,1
8965709,19-,1
8965714,5-,1
8965720,3-,1
8965760,10-,1
8965763,18-,1
8965765,6-,1
8965766,23-,1
8965767,25-,1
8965768,4-,1
8965771,23-,1
8965778,16-,1
8965782,5-,1
8965788,12-,1
8965797,17-,1
8965807,10-,1
2266908,18-,1
8965817,22-,1
8965819,23-,1
8965820,14-,1
3202,20-,1
3205,23-18-,1
3207,18-16-,1
3211,18-10-,1
279449,18-,1
3212,14-,1
3213,14-,1
3214,4-16-,1
148649,13-,1
8965824,5-,1
3218,18-3-20-5-20-,1
279459,20-,1
711553,10-,1
8475152,5-,1
6664437,18-,1
3270,10-,1
3271,23-,1
881691,10-,1
3272,13-,1
1467818,16-,1
7639903,20-,1
8965861,3-,1
1812987,19-,1
5538268,12-,1
279590,19-,1
3314,1-,1
279594,16-,1
8677967,19-,1
562645,13-,1
2366681,10-,1
3329,11-12-25-,1
3337,12-,1
3346,18-,1
3352,16-1-,1
3353,12-,1
404837,12-20-,1
3354,13-,1
3360,8-,1
3362,24-,1
3363,4-10-20-25-25-,1
3369,19-,1
3375,11-,1
8965875,1-,1
3396,20-,1
404893,22-,1
984068,16-,1
881824,1-5-,1
8965912,19-,1
984083,20-,1
984087,14-,1
148883,1-,1
3510,24-17-,1
1749245,5-,1
8965947,3-,1
8965948,3-,1
8965949,5-,1
8965951,7-,1
8965955,16-,1
8965961,5-,1
8965963,5-,1
8965984,10-,1
7498839,14-,1
3617,20-,1
405077,7-,1
279919,13-,1
8966011,5-,1
8966021,12-,1
711875,4-,1
8966041,5-,1
8966055,18-,1
8966067,18-,1
8874627,23-,1
8966070,8-,1
8966084,5-,1
8966089,3-,1
1648339,25-,1
8966093,22-,1
8966099,13-,1
8966100,6-,1
8966104,22-,1
8966106,18-,1
8966119,16-,1
8966137,16-,1
8966138,22-,1
8780137,5-,1
8966139,5-,1
8966141,19-,1
8966151,23-,1
8966158,13-,1
8966159,18-,1
8966171,23-,1
4971592,17-,1
8966173,4-,1
563017,12-,1
1233627,22-,1
149248,22-,1
8966175,10-,1
4637035,1-,1
8966199,10-,1
2231044,7-,1
563038,4-,1
795880,18-,1
8966219,18-,1
4212261,20-,1
8966229,10-,1
882309,20-,1
8966253,22-,1
5031213,18-,1
1916196,14-,1
280306,1-,1
8966257,25-,1
8966260,1-,1
2503632,20-,1
4493965,23-,1
8164203,4-,1
5538617,5-,1
8966278,13-,1
3502991,3-,1
8966287,5-,1
7067873,13-3-,1
8966292,12-,1
3747964,14-,1
8966299,23-,1
149402,8-,1
280401,16-,1
8966304,13-,1
2267339,10-,1
8966311,4-,1
3748001,25-,1
1916305,16-,1
8036873,19-,1
4366473,25-,1
8966316,10-,1
2756502,16-,1
6664769,16-,1
149472,25-,1
1050623,12-,1
563164,20-,1
8099434,18-,1
5888724,1-,1
8678524,22-,1
1704175,4-,1
563173,18-,1
8966334,12-,1
2756515,25-,1
149506,20-,1
2831996,23-,1
8966348,23-,1
8780320,8-,1
563197,3-,1
1383936,20-,1
8966354,16-,1
2367131,25-,1
563208,20-22-,1
149554,16-22-,1
1383944,4-,1
280476,20-,1
1311142,12-,1
280478,12-,1
149583,1-,1
8966359,16-,1
8966360,3-,1
8780333,13-,1
8966375,12-,1
280514,13-7-,1
8966390,23-,1
8966394,5-,1
6248799,14-,1
6727282,12-,1
8966403,25-,1
5590718,13-,1
149696,4-,1
8966415,23-,1
7971481,13-5-,1
8966417,22-,1
1233890,25-,1
8966421,18-,1
8966444,10-,1
796238,4-,1
796245,4-16-,1
8966451,25-,1
8966456,10-,1
1648638,1-,1
405536,5-,1
882688,16-,1
8966475,16-,1
8966477,16-,1
643734,3-,1
2149206,25-,1
8216413,18-,1
4213,18-,1
8966485,13-,1
8966488,8-,1
5842366,8-,1
405591,4-,1
563396,4-,1
8966496,20-25-11-,1
8920996,5-23-,1
7971594,14-,1
7705038,12-,1
8966498,5-,1
7705047,4-,1
8966503,18-,1
8966504,14-,1
8966505,5-,1
2873976,8-,1
5303888,4-,1
8099700,23-,1
8270752,8-10-,1
8966521,25-,1
4281,1-,1
8966524,20-,1
8966526,3-,1
8966542,14-,1
8966545,23-,1
8966546,5-,1
1050879,1-,1
3383445,1-,1
563458,25-,1
149892,25-,1
563462,22-,1
149908,16-20-25-,1
8099805,16-,1
3064732,22-,1
3748414,25-,1
3503529,22-,1
796416,20-,1
563484,23-,1
4934754,25-,1
149970,20-,1
2367285,25-,1
7307883,23-10-,1
563487,16-,1
882861,20-,1
149998,12-,1
8966575,10-,1
2367291,16-1-,1
150014,4-,1
2149253,3-,1
8966578,16-,1
8966581,13-,1
1311382,22-,1
4274603,8-,1
8966585,25-,1
712501,4-,1
8966596,6-,1
8966602,14-,1
4212720,4-,1
7971721,14-,1
796471,12-,1
8966607,10-,1
563538,11-,1
563540,12-,1
4912091,20-1-,1
5031573,5-,1
494063,20-,1
2321217,5-,1
2367355,4-,1
1916704,4-,1
2367358,25-,1
7705466,20-,1
281010,1-,1
563592,25-,1
8966635,23-,1
1234136,23-,1
882996,16-,1
8966641,19-,1
8966645,18-,1
8966648,25-,1
3383538,22-,1
1528402,8-,1
8966679,23-,1
8966683,13-,1
8966684,12-,1
8966695,11-,1
8966698,25-,1
8966703,23-,1
8966711,7-,1
8966721,12-,1
8966731,14-,1
8966753,18-,1
8966758,5-,1
8966762,16-,1
8966763,10-,1
8966764,23-,1
8966783,18-,1
8966785,16-,1
8966788,13-,1
8966793,23-,1
2635686,18-,1
8966818,22-,1
712773,5-,1
8966828,5-,1
8966833,12-,1
8966835,14-,1
883216,10-,1
8966838,22-,1
8966840,5-,1
8966855,7-,1
2417751,23-,1
7819531,1-,1
8331868,18-,1
8271200,23-,1
8966874,10-,1
2031157,1-,1
7912338,5-,1
8966878,5-,1
7912342,23-,1
8966883,5-,1
8966889,10-,1
5031815,25-,1
4576187,16-,1
8966892,3-,1
5031827,16-,1
8966897,25-,1
8966901,23-,1
2031190,11-,1
8966904,4-,1
6321938,12-,1
8966917,22-,1
8966923,18-,1
8966925,3-,1
7706109,12-,1
4972435,5-,1
1528593,8-,1
8921438,20-,1
1528600,8-,1
563879,4-,1
1234383,13-,1
7819728,8-,1
7706147,16-,1
4738,10-,1
8966941,8-,1
8966949,6-,1
281444,18-,1
8966962,12-,1
8966972,18-,1
8332013,18-,1
150527,16-20-,1
1468983,4-,1
8966978,16-,1
4138301,8-,1
8966981,8-,1
1981654,5-,1
3607306,16-12-,1
8966985,24-,1
8966990,3-5-18-,1
8966992,13-,1
8476463,18-,1
281520,6-,1
8966999,18-,1
8967000,5-,1
8967007,23-,1
8967012,24-,1
8967015,8-,1
8967017,4-,1
4275210,4-12-,1
8165055,22-,1
2192581,16-,1
8967048,14-,1
8967052,10-,1
8967055,7-,1
8967057,5-,1
8967059,23-,1
8100575,23-,1
8967062,20-,1
8967069,25-,1
8967075,5-,1
8967077,20-12-,1
8967081,5-,1
985181,23-18-,1
883568,4-,1
8967095,14-,1
7912577,18-,1
8967098,4-,1
8967104,14-,1
8967107,12-,1
7706504,23-18-,1
3426211,13-5-12-,1
8967112,14-,1
8332168,5-,1
406165,5-,1
4916,8-,1
8967132,1-,1
8967133,12-,1
8967134,20-,1
4922,12-,1
4368389,11-,1
4062897,5-,1
8967139,23-,1
7706661,18-,1
4368507,11-,1
8967176,12-,1
8967177,14-,1
8967186,14-,1
1051552,25-,1
8038118,16-,1
8967196,14-,1
8967200,14-,1
8332246,10-,1
4213360,6-,1
8967218,10-,1
281757,25-12-,1
4638120,4-,1
7912695,25-,1
8332266,5-,1
1750596,12-,1
8967232,16-,1
8967233,14-,1
3749315,10-,1
8967235,14-,1
7641525,18-,1
150793,25-19-1-,1
2321630,5-,1
8967242,23-,1
7972623,14-,1
8967245,3-8-,1
8875722,1-,1
8967249,23-,1
8967253,14-,1
150819,14-,1
8476736,5-,1
8967263,5-,1
8967266,18-,1
5639539,20-,1
8967285,18-,1
8967297,23-,1
8967303,5-,1
8967310,16-,1
3608123,10-,1
8875810,10-,1
2149668,1-,1
8967328,8-,1
8967329,24-,1
7707108,20-,1
8967334,13-,1
8967336,3-,1
8165425,5-,1
5193235,16-12-,1
8038408,20-,1
7707203,10-,1
8967372,5-,1
8967373,19-,1
7820596,23-,1
5131,3-,1
4138721,8-,1
8038426,20-25-,1
8967382,18-,1
8967384,11-,1
3136767,20-,1
2504396,19-,1
2504398,5-,1
8165468,18-,1
2367929,3-,1
8100983,4-,1
3014280,11-,1
8967393,10-,1
8967394,11-,1
3918851,20-,1
4775409,18-,1
1312210,20-,1
151057,7-,1
2795737,13-,1
1583834,5-,1
6794182,8-,1
564361,4-,1
1385510,1-,1
564363,16-,1
4275868,3-,1
151122,20-25-,1
4698848,3-,1
7500587,14-,1
8967443,8-,1
644496,5-,1
1151141,4-,1
282188,10-,1
8967453,16-,1
8967456,12-,1
8967459,16-,1
1649517,11-,1
406613,3-8-,1
406617,14-23-,1
406620,8-,1
2636114,10-,1
5997107,14-,1
6583377,8-,1
3608521,4-19-,1
8967490,1-,1
8967500,1-,1
1312334,5-,1
7500667,18-,1
7500668,5-,1
8967507,19-11-,1
8967509,13-,1
3014407,4-,1
7820933,5-,1
1981989,4-,1
8967521,19-,1
8967531,13-,1
797470,16-,1
6764714,4-,1
3846114,14-,1
4369493,14-,1
8967548,8-,1
8272039,13-,1
8967552,5-,1
8967554,10-,1
7707752,5-,1
7118801,3-,1
8967577,18-,1
8967580,14-,1
8967581,5-,1
8332640,23-10-,1
797514,20-25-,1
985568,23-,1
8967586,5-,1
8967591,4-,1
8038737,11-,1
2832923,16-,1
8967594,1-,1
8967595,13-,1
8967597,19-,1
8038750,10-,1
985583,16-,1
8967603,19-,1
3224771,7-,1
8967606,17-,1
3099533,16-,1
406750,18-,1
8967621,14-,1
8967622,20-,1
8967625,14-,1
8165760,12-,1
8967630,14-,1
3919160,19-,1
8967634,14-,1
8967636,20-,1
1151356,4-18-,1
644621,10-,1
5599,6-,1
7642021,14-,1
2587692,23-,1
8967648,10-,1
8967652,10-,1
8165819,5-,1
8967669,20-,1
8967670,20-,1
7821324,1-,1
8967676,23-,1
7579694,1-,1
8967685,25-,1
8967687,16-,1
4213956,12-,1
8967694,14-,1
3609228,4-,1
7708290,25-22-,1
8967699,14-,1
3846331,13-,1
7501037,14-,1
406780,16-,1
564652,25-,1
3609281,4-,1
1312528,12-,1
2192996,20-,1
564660,4-,1
6270988,10-,1
4276392,23-,1
1151486,17-,1
8967712,5-,1
1312569,18-,1
985672,16-,1
7821463,4-,1
8967720,13-,1
8967721,25-,1
7708438,18-,1
8039015,4-,1
5749,1-,1
151568,3-,1
8967750,16-,1
8967751,23-,1
2587723,4-,1
8967766,5-,1
8967770,5-,1
797716,20-1-,1
8967772,20-,1
2032331,1-,1
282623,14-,1
8967776,1-,1
8967787,19-,1
8967790,20-,1
406902,10-,1
8039079,25-,1
8967802,12-,1
406914,3-,1
8967815,14-,1
8967816,23-,1
4214095,12-,1
3014623,13-,1
151646,3-,1
713868,22-,1
3919498,18-11-,1
5856,16-,1
494805,16-,1
3609619,25-,1
8967856,23-,1
6537009,16-,1
8272529,5-17-24-,1
8876352,10-,1
3919549,10-,1
8967865,17-,1
5888,19-,1
8967867,10-,1
282755,20-,1
8584092,14-,1
8967868,18-,1
8967871,17-,1
1386134,4-,1
8967881,8-,1
6794451,18-,1
8967887,25-,1
8967893,3-,1
8967908,10-,1
8967917,16-,1
7913512,5-,1
8967924,18-,1
5591806,20-,1
8967927,12-,1
4214198,16-,1
8967932,16-,1
494878,23-,1
8967936,10-,1
8967941,22-,1
8166227,25-,1
8967948,18-,1
6214069,17-,1
8967953,7-,1
8967957,3-,1
4276793,5-,1
8967968,20-,1
2636393,10-,1
1751409,1-,1
8967982,7-,1
8968005,8-,1
8922360,10-,1
2032560,23-,1
7709012,4-,1
3065615,20-,1
3065626,23-,1
8968042,8-,1
565004,13-,1
714121,8-,1
8968060,18-,1
4973654,13-,1
8968066,5-,1
8968081,23-,1
8968092,14-,1
8968095,16-,1
8968096,5-,1
8968102,4-,1
8968105,10-,1
8968107,10-,1
8968109,19-,1
3610138,17-,1
2717254,14-,1
8968133,1-,1
8968137,12-,1
8968138,6-,1
8968141,12-,1
5592080,14-,1
5685848,16-,1
152050,25-,1
8968161,23-,1
8968180,1-,1
8968184,10-,1
2636597,11-,1
2150332,24-,1
8968188,23-,1
8680562,10-,1
2268640,6-,1
6697221,25-,1
8968210,12-,1
8968214,3-,1
8968215,13-,1
7973824,12-,1
8968219,3-,1
8968227,5-,1
5305603,13-,1
2505064,25-,1
1815034,20-,1
283279,16-,1
8968252,7-,1
8968254,19-,1
8968262,13-,1
714370,3-,1
6380,20-,1
6382,5-24-,1
8968275,5-17-,1
8968276,5-,1
152227,20-,1
8272951,5-,1
565258,12-,1
8968279,4-,1
8968281,3-,1
8968290,11-,1
8968295,19-,1
8968302,25-,1
8968304,16-,1
8968305,1-,1
8968306,4-,1
5686051,23-,1
8968320,19-,1
8968325,1-,1
1751854,4-,1
8968336,4-,1
8968345,20-,1
565350,22-,1
8968359,18-,1
4140081,25-,1
6146668,10-,1
8968370,8-,1
2588297,17-,1
8968381,5-,1
407501,3-,1
8968394,4-25-,1
8968395,16-20-19-,1
8968399,4-,1
8968400,5-,1
8968406,4-,1
7822327,23-,1
8968408,4-,1
8968414,14-,1
8218378,4-,1
4371621,20-,1
8478076,16-,1
152449,22-,1
2150560,18-,1
152453,19-,1
6652,1-,1
6654,8-4-25-12-,1
8968437,4-,1
8968441,5-,1
8968447,5-,1
8968455,20-,1
8968465,5-,1
8968467,1-,1
8968476,10-,1
152488,6-,1
8968483,12-,1
798649,23-,1
8968498,3-,1
8968519,7-,1
8968532,22-,1
8968540,17-,1
8968548,24-,1
8968561,25-,1
8968566,5-,1
8968575,24-,1
8968579,5-,1
8478217,7-,1
8968604,24-,1
8968615,12-,1
8968621,13-,1
8968625,24-,1
8968630,22-,1
8968631,23-,1
8968632,23-,1
8968645,19-,1
1815474,24-,1
8968652,14-,1
4140523,19-,1
8968659,8-,1
8968662,14-,1
8968673,19-,1
8968679,14-,1
7502128,20-,1
8968685,6-,1
8968690,1-,1
8968699,16-,1
8102791,1-,1
8968720,19-,1
8968723,19-,1
7822612,25-,1
8968729,25-,1
8968731,1-,1
8968732,1-,1
1053300,5-,1
8968747,19-,1
1053318,11-,1
8968769,11-,1
8923242,14-,1
7710783,14-,1
8968790,13-,1
4497783,18-,1
8877261,4-,1
8968813,18-,1
3998402,20-,1
8968819,16-,1
8968824,12-,1
1815646,5-,1
1650729,3-,1
8968837,24-,1
8968853,18-,1
8968862,25-,1
8968878,14-,1
8968879,23-,1
8968884,7-,1
284207,10-,1
7400063,24-,1
8968898,5-,1
8968900,18-,1
8968902,10-,1
8968903,24-,1
8968912,10-,1
8968913,13-,1
8968921,5-,1
8968927,12-,1
8968933,12-,1
6450859,11-,1
7270,12-,1
8968945,11-,1
8968955,5-,1
8968964,25-,1
8969006,14-,1
8969016,20-,1
153060,18-,1
2588929,5-,1
8969046,20-,1
8969047,16-,1
8969058,8-,1
8969061,18-,1
8969082,11-,1
8969084,4-,1
2910726,23-,1
8969100,5-,1
8969113,16-,1
8969114,23-,1
8969120,20-,1
8969123,10-,1
8969124,16-,1
8969130,8-,1
8969136,23-,1
8969142,18-,1
8969143,20-,1
4141205,16-,1
8969147,4-,1
8969148,19-,1
8969151,19-,1
8969155,6-,1
8969162,23-,1
8969170,25-,1
8969173,13-,1
8969185,4-,1
8969192,23-,1
8969193,19-,1
8969201,20-,1
8969204,4-,1
8969210,3-,1
8969213,18-,1
8969219,4-,1
8969223,14-,1
8969226,1-,1
1706247,4-,1
8969247,8-,1
8969249,12-,1
8969273,5-,1
8969277,17-,1
8969278,3-,1
8969298,25-,1
4578567,19-,1
8969309,23-,1
8969311,4-,1
8969318,8-,1
8969321,16-,1
8969353,23-,1
8969354,14-,1
8969359,25-,1
8969361,19-,1
8969365,20-,1
8969371,24-,1
1153759,16-,1
8969383,19-,1
8969388,16-,1
566358,25-,1
5768353,5-,1
8783333,13-,1
8969401,18-,1
8969414,4-,1
8969452,5-,1
8969455,4-,1
153584,18-,1
284994,18-,1
1471569,20-,1
8969471,5-,1
7950,13-,1
8969476,25-,1
8969477,12-22-,1
408603,14-1-,1
1471598,18-,1
285056,4-,1
8969492,22-,1
8969493,22-,1
8969502,5-,1
8969505,23-,1
408632,18-,1
1753337,13-,1
8969519,16-,1
8969527,5-,1
7975411,25-,1
8969529,12-,1
153719,10-,1
8029,18-,1
3429013,23-,1
8878096,3-,1
7823681,14-,1
2834653,13-,1
2834656,23-,1
8048,13-,1
2682569,5-10-,1
8334942,14-,1
3921465,14-,1
8969556,10-,1
4216030,3-,1
7823708,20-,1
3998933,11-,1
8969563,25-,1
3752265,25-,1
285159,12-,1
8082,20-,1
7230408,1-,1
8090,18-,1
987490,1-,1
8969569,25-,1
4141669,16-,1
8103989,10-,1
6504973,16-,1
886971,25-,1
2718433,8-,1
8139,12-,1
153812,6-,1
4373427,23-18-,1
8969593,10-,1
8969605,18-,1
4141702,16-,1
3752320,23-18-4-25-,1
8969615,23-,1
8969616,23-10-,1
8969628,25-,1
8969632,1-,1
8969633,3-,1
6538941,18-,1
5845225,5-,1
8969652,18-,1
8969660,5-,1
8969661,20-,1
7711953,22-,1
8969665,10-,1
8969667,10-,1
8969674,1-,1
8969677,25-,1
8040745,16-,1
8969691,18-,1
5147053,4-,1
5147054,11-,1
3752459,20-5-,1
8969699,5-,1
7823884,14-,1
7644507,14-,1
8969700,14-,1
8969702,12-,1
8969707,10-,1
8969708,24-,1
8924263,18-10-,1
8969709,14-,1
7823925,14-,1
8104132,25-,1
2420006,8-1-,1
8104135,20-,1
5034688,4-,1
8783658,20-,1
7712163,10-,1
8878276,25-,1
8040816,16-12-,1
8969734,3-,1
8969737,10-,1
5089364,11-,1
3612689,16-20-,1
7915625,23-10-,1
3612703,4-25-,1
8969750,5-,1
8969753,25-,1
8969761,17-,1
8969762,13-,1
8969763,5-,1
3921753,7-,1
8741337,18-10-,1
8479550,14-,1
7712319,4-,1
154088,4-,1
8969772,4-,1
154093,7-,1
566795,23-,1
8969780,25-,1
8389,7-,1
3612765,11-,1
8969787,4-,1
987746,5-,1
7644628,10-,1
4216315,10-,1
7824082,10-,1
285541,17-,1
3612789,20-,1
8969797,5-,1
8969804,14-,1
8969806,18-,1
7712415,18-,1
8969811,3-8-,1
8969812,7-22-,1
8969816,1-8-,1
8969819,14-,1
8335189,5-,1
7712488,19-,1
800210,8-,1
8682582,1-,1
154160,23-,1
8969832,5-,1
987781,5-,1
409068,25-,1
154178,8-,1
8969837,8-,1
7503368,5-,1
8969839,19-,1
8969842,19-,1
8969844,5-,1
8969865,12-,1
8969883,12-,1
8969887,4-,1
154280,10-,1
8517,10-,1
8520,13-,1
887424,23-,1
8521,16-,1
8532,20-,1
8536,5-,1
8969919,18-,1
800323,25-,1
495512,4-,1
409212,13-,1
8969934,10-,1
8969936,23-,1
8580,18-,1
8969939,23-,1
8595,5-,1
8969954,5-,1
154374,18-,1
1472106,16-,1
8614,1-,1
8618,1-3-,1
8969959,4-,1
8969964,8-,1
154412,12-,1
8662,1-,1
154419,14-,1
800408,18-,1
1531619,11-,1
2465484,13-,1
409323,25-19-,1
8969980,4-,1
