targa,tratta,volte
1814443,8-,1
8272095,20-,1
11281670,20-,1
9559416,2-,1
12353198,11-,1
12353199,19-,1
1312416,18-13-,1
282426,4-,1
11748700,18-,1
9979351,16-,1
11748739,5-,1
12353226,25-,1
12353227,16-,1
12353231,2-,1
12353234,23-,1
12353247,19-,1
12353251,8-,1
2943093,5-,1
3750221,13-,1
12093616,8-,1
12353255,5-,1
12353257,5-,1
3136956,22-,1
5305076,16-,1
12353264,24-,1
6270993,4-,1
151536,3-,1
10580202,12-,1
282582,25-,1
282583,11-,1
406824,2-,1
12353271,1-,1
12353276,9-,1
12001296,11-,1
12353306,19-,1
12353308,20-,1
406898,16-,1
12353315,18-,1
12353316,5-,1
406920,10-8-,1
12353325,16-,1
3846445,18-,1
11709307,18-,1
12353337,9-,1
12353340,3-,1
12353342,20-,1
4214128,25-,1
8680256,16-,1
713906,12-,1
5889,19-,1
12353360,9-,1
7913511,14-,1
8680312,16-,1
12353376,8-,1
12353377,9-,1
12353383,4-,1
6032165,18-,1
12353399,3-,1
714005,8-,1
5732926,18-,1
4973525,24-,1
1982337,5-,1
9208545,20-,1
12353412,4-,1
12353413,23-,1
12353420,2-,1
12353421,18-,1
1469906,18-,1
282894,9-,1
5359828,9-,1
7501428,6-,1
12353450,9-,1
12353452,2-,1
12353453,3-,1
798031,13-,1
12001488,5-,1
9805173,5-,1
2874893,18-,1
12353515,10-,1
12353516,5-,1
6146413,14-,1
10411436,13-,1
12353527,1-,1
12353535,23-,1
1650073,9-,1
11266414,1-,1
8333214,5-,1
12353559,1-,1
12353561,22-,1
986042,2-,1
12353586,14-,1
12353597,23-,1
9480388,16-,1
2418698,1-,1
7371622,23-,1
2636651,13-,1
2032842,4-,1
986134,18-,1
5685960,3-,1
12353658,5-,1
12353669,8-,1
11505320,1-,1
12353685,13-,1
5927277,2-,1
12353687,13-,1
407388,22-,1
9208869,11-,1
12353697,1-,1
1982617,20-,1
5540710,13-,1
12353702,9-,1
12353708,14-,1
4577655,23-,1
8218248,20-,1
12353720,7-,1
12353738,5-,1
12353740,10-,1
12125237,8-,1
4140030,18-,1
12353746,23-,1
12353752,12-,1
12353755,20-,1
9417630,11-,1
12353758,4-,1
12353770,10-,1
12353789,9-,1
12353794,4-,1
8680847,11-,1
3225193,16-,1
12353805,25-,1
8584640,4-,1
12353818,22-,1
12353820,20-,1
6654,2-,1
3427895,8-,1
12353849,2-,1
12353851,12-,1
9272804,10-,1
1982765,6-,1
152503,20-,1
12325112,16-,1
12325113,2-,1
12353897,12-,1
1705674,24-,1
12353912,25-,1
12353939,24-,1
6112282,20-,1
12353946,4-,1
12353948,3-,1
12353949,10-,1
12353951,2-,1
12353994,12-,1
12354002,20-,1
12354012,20-,1
12354017,13-,1
12354022,2-,1
12354026,6-,1
12354033,10-,1
12354036,14-,1
12354038,18-,1
12354047,10-,1
12354052,9-,1
12354053,8-,1
12354054,5-,1
12354055,4-,1
12354061,4-,1
12354069,10-,1
12354072,14-,1
12354073,4-,1
12354074,24-,1
12354076,25-,1
12354096,25-,1
12354099,11-,1
12354112,1-,1
12354118,14-,1
12354131,5-,1
152676,2-,1
12354154,10-,1
12354159,10-,1
12354166,23-,1
12354167,2-,1
12354181,23-,1
12354227,23-,1
3920668,19-,1
12354229,25-,1
12354232,19-,1
12354236,1-,1
565782,23-,1
12354250,3-,1
10331385,9-,1
7114,4-,1
9273258,1-,1
12354279,8-,1
12354286,23-,1
12354288,13-,1
12354294,2-,1
12354304,10-,1
9391061,25-,1
12354314,16-,1
12354316,22-,1
12354322,1-,1
12354328,8-,1
12354329,14-,1
12354335,4-,1
12354345,6-,1
12354355,14-,1
12354357,14-,1
12354362,10-,1
12354370,4-,1
12354372,1-,1
12354383,8-,1
7237,8-,1
12354389,9-,1
12354422,5-,1
12354424,3-,1
12354427,2-,1
2682389,18-,1
12354432,9-,1
12354442,9-,1
12354464,18-,1
12354465,10-,1
7343,18-,1
12354492,8-,1
12354504,25-,1
12354533,2-,1
12354555,12-,1
12354569,20-,1
12354574,13-,1
9126657,8-,1
12354594,10-,1
12354598,16-,1
12354611,18-,1
1706168,25-,1
12354623,9-,1
12354628,1-,1
12354631,5-,1
12354632,4-,1
12354635,3-,1
12354645,18-,1
12354654,18-,1
12354656,18-,1
12354665,11-,1
5088835,10-,1
12354696,9-,1
12354697,4-,1
9459923,11-,1
12354704,13-,1
12354706,16-,1
7581501,10-,1
1983401,24-,1
12354719,9-,1
12354749,2-,1
12354751,6-,1
12354814,9-,1
12354817,2-,1
12354821,25-,1
12354823,2-,1
12354832,11-,1
408466,20-,1
12354845,2-,1
12354847,18-,1
12354863,14-,1
12354874,19-,1
12354876,11-,1
12354877,16-,1
12354879,19-,1
12354888,23-,1
12354889,20-,1
12354893,10-,1
12354895,16-,1
2369619,25-,1
284916,18-8-,1
12354912,9-,1
12354913,22-,1
2369631,25-,1
12354936,10-,1
12354940,23-,1
12354951,25-,1
12354956,5-,1
646207,25-,1
12354959,11-,1
3428932,13-,1
12354960,4-,1
1651422,12-,1
12354963,8-,1
3998848,16-,1
12354973,10-,1
10102631,13-,1
2506220,9-,1
6033712,9-,1
7949,2-,1
12126237,5-,1
12354999,22-,1
7967,22-,1
12355001,23-,1
12355007,2-,1
12355011,12-,1
12355015,4-,1
7984,20-4-,1
1651492,9-,1
566507,10-,1
153683,19-,1
8219694,20-,1
12355026,19-,1
12355028,23-,1
12355031,10-,1
12355035,12-,1
12355038,4-,1
2034992,13-,1
153723,10-,1
2589364,5-,1
12355053,24-,1
12355059,1-,1
153752,10-,1
3257253,4-,1
6504958,25-,1
12355068,18-,1
12355074,24-,1
9689947,24-,1
12355076,10-,1
566582,9-,1
799940,5-,1
7230413,19-,1
799955,7-,1
12355095,10-,1
2506335,18-,1
12355098,10-,1
153848,8-,1
12355101,4-,1
8174,9-,1
153877,10-,1
285278,20-,1
646407,16-,1
12355118,8-,1
4141746,1-,1
2419973,7-,1
4779169,25-,1
12126352,14-,1
12355125,12-,1
8479414,13-,1
12355129,5-,1
12355131,3-,1
3848712,22-,1
646468,4-,1
12355140,16-,1
3386039,18-,1
1154130,9-,1
408884,19-,1
495411,5-,1
12355145,10-,1
12355146,10-,1
153950,18-3-,1
12355158,14-,1
12355159,9-,1
12355161,18-,1
646490,8-,1
8826562,19-16-,1
12355175,10-,1
12355177,8-,1
12355178,14-,1
12355182,19-,1
154035,7-,1
12355188,14-,1
12355191,18-,1
12042435,8-3-,1
12355192,9-,1
12355193,14-,1
12355198,2-,1
7430848,16-,1
3752577,24-,1
3138576,8-,1
12355205,22-,1
2506441,8-,1
8354,5-,1
408957,10-,1
12355216,5-,1
12355220,5-,1
8367,5-,1
8368,20-,1
8388799,25-,1
3173255,16-,1
12355229,7-,1
12355230,5-,1
8741348,16-,1
12355233,16-,1
12042468,18-,1
154097,11-20-,1
566801,23-,1
12355243,13-,1
12126463,14-,1
11420084,10-,1
495469,4-,1
3138596,9-,1
495471,14-,1
11958056,2-,1
154116,25-,1
9316851,25-,1
1314359,18-,1
154125,14-,1
2194764,25-,1
12355251,23-,1
12355252,16-,1
8220025,4-,1
12355255,10-23-,1
154155,9-,1
154157,9-,1
5768651,23-,1
3257393,16-,1
8444,13-,1
12355269,3-,1
5147179,4-,1
12355300,23-,1
12355312,2-,1
12355323,19-,1
12355326,25-,1
8517,16-,1
154282,4-,1
8521,18-,1
8523,5-,1
8530,20-2-20-,1
8533,8-,1
8536,16-,1
1706796,18-,1
1753827,4-,1
12355343,16-,1
409183,5-,1
12355347,11-,1
1237042,5-,1
7975931,5-,1
9882318,4-,1
12355354,8-,1
1984006,13-,1
1531574,16-,1
716442,23-,1
12355379,10-,1
8613,16-,1
8614,18-,1
5147246,9-,1
6324505,18-,1
5891321,10-,1
1531594,18-,1
12355387,10-,1
12355401,9-,1
12355405,16-,1
12355409,23-,1
5259642,23-,1
154437,24-,1
8676,18-,1
8681,14-,1
8682,12-,1
8689,9-18-,1
8695,11-,1
12355419,12-,1
8699,18-,1
8700,20-,1
8702,8-,1
8712,16-8-9-,1
8715,4-,1
8718,14-4-9-13-8-18-,1
8727,10-,1
8728,14-,1
8731,8-,1
154467,8-3-,1
8733,2-12-18-,1
8735,16-4-1-2-10-8-9-,1
8746,8-,1
8749,16-,1
8752,12-6-,1
8757,8-,1
8759,23-,1
8764,2-4-10-10-,1
8769,2-,1
8770,1-,1
12355424,23-,1
716552,20-,1
12355427,4-,1
7916011,12-,1
1472179,9-,1
12355429,23-,1
12355431,3-,1
2420200,3-,1
567094,18-,1
154511,25-,1
409393,4-,1
285948,2-,1
12355438,4-,1
4142233,5-,1
5687791,25-,1
285987,9-,1
3508217,16-,1
8820,13-,1
8834,20-,1
286025,16-,1
1754003,20-,1
286031,25-,1
12355470,23-,1
409482,25-,1
12355473,4-,1
5361943,10-,1
12355480,23-,1
154621,4-,1
12355483,2-,1
12003541,1-,1
154651,18-,1
12355489,23-,1
646929,18-,1
12355493,25-,1
887729,9-,1
646947,5-,1
5734301,2-,1
286121,12-,1
800565,2-,1
154682,16-,1
3999390,22-,1
646959,5-,1
567201,16-,1
9926146,19-,1
567206,23-,1
646964,16-,1
988132,20-,1
1817038,2-,1
8940,6-,1
6824240,23-,1
567232,3-,1
12355527,14-,1
567240,20-18-,1
12355532,14-,1
11671007,14-,1
12355548,9-,1
12355552,1-,1
12355554,4-,1
12355569,2-,1
12355573,18-,1
12355582,13-,1
12355597,16-,1
2035961,13-,1
12355612,10-,1
12355621,16-,1
12355625,20-,1
12355627,9-,1
12355629,4-,1
716868,3-,1
3016965,2-,1
12355640,10-,1
12355641,19-,1
12355644,20-,1
12355660,11-,1
12355661,18-,1
12355692,18-,1
4579355,10-,1
12355713,23-,1
12355720,18-,1
12355727,9-,1
12355741,19-,1
12355750,19-,1
286467,16-,1
12355777,13-,1
12355781,12-,1
12355787,3-,1
12355792,20-,1
12355798,13-,1
12355803,23-,1
12355813,23-,1
12355822,16-,1
11579342,5-,1
6077558,7-,1
12355826,14-,1
6539723,4-,1
12355833,10-,1
8389521,4-,1
12355850,14-,1
10559456,4-,1
12095451,10-,1
12355864,5-,1
8220791,23-,1
9342779,2-,1
409928,16-,1
12355878,20-,1
1532130,16-,1
12355882,2-,1
12355886,16-,1
12355889,18-,1
12355904,12-,1
11829387,8-,1
12355906,4-,1
5594250,25-,1
12355910,12-4-,1
647290,25-20-,1
2036331,12-,1
7645448,6-,1
12355946,2-,1
12355949,12-,1
12355951,7-,1
12355952,10-,1
717237,16-,1
12355954,23-,1
12043105,4-,1
3359944,13-,1
12355971,10-,1
12355975,25-,1
12355977,16-,1
12355988,7-,1
3613645,3-,1
12356000,20-,1
12356003,18-,1
1155365,8-,1
11482480,5-,1
12356018,16-,1
12356022,25-,1
12356028,18-5-,1
801159,9-,1
12356039,23-,1
12356049,20-,1
7583034,19-,1
8827642,5-,1
6272854,16-,1
1472811,19-,1
1472814,2-,1
12356085,25-,1
12356099,16-,1
7309985,24-,1
12356104,7-,1
5147816,5-,1
12356128,20-,1
12356129,9-,1
12356130,8-,1
12356138,20-,1
287022,1-,1
12356180,19-,1
1817749,5-,1
3430312,19-,1
11959125,18-,1
647606,20-,1
12356184,11-,1
12356187,14-,1
12356194,18-,1
12356197,14-,1
12356206,14-,1
287111,2-,1
11829683,23-,1
12356208,12-,1
11829685,2-,1
2798180,18-,1
12356210,18-,1
1054836,11-,1
12356216,5-,1
12356235,5-,1
12356236,1-,1
12356244,10-,1
12356280,8-,1
12356286,4-,1
12356288,12-,1
11371208,9-,1
4641807,5-,1
2420888,18-,1
9888,6-20-23-,1
12356309,18-,1
12356311,9-,1
12356316,9-,1
12356334,22-,1
888868,10-,1
5846535,4-,1
8390170,19-,1
12356348,10-,1
9618529,14-,1
3614178,18-,1
12356352,16-,1
717775,25-16-,1
3102232,4-,1
647774,13-,1
410577,2-,1
717788,13-,1
155669,19-14-,1
12356356,5-,1
9966,1-,1
9967,2-16-,1
12356357,2-,1
8828015,25-,1
8828025,4-,1
7504553,11-,1
3923015,19-,1
12356376,23-,1
12356378,12-,1
12356383,22-,1
12356394,1-,1
12356405,7-,1
1389534,25-,1
12356415,10-,1
10048,18-,1
12356418,25-,1
8879646,8-,1
12356466,10-,1
12356474,9-,1
12356478,9-,1
801815,14-,1
12356481,20-,1
12356483,9-,1
12356484,3-,1
155830,3-,1
8971066,8-,1
12356502,23-,1
