targa,tratta,volte
415,26-,1
11022526,20-,1
6532632,10-,1
11022529,10-,1
11022530,10-,1
11022532,10-,1
11022535,12-,1
11022536,15-,1
4491323,26-,1
11022545,26-,1
640756,18-,1
145716,20-,1
878583,13-,1
11022550,9-,1
2147253,25-,1
11022560,9-,1
481,5-23-,1
1308879,9-,1
4209430,8-,1
792440,15-,1
11022563,10-,1
11022565,10-27-,1
1581328,12-,1
500,13-3-18-5-18-9-,1
640796,10-,1
11022570,8-,1
640809,18-,1
276022,26-,1
708804,15-26-,1
525,10-,1
560128,18-26-,1
11022578,9-,1
7195846,15-,1
792498,20-,1
543,16-,1
11022580,3-,1
4209464,4-,1
11022582,5-,1
11022585,3-,1
11022587,12-,1
560153,18-,1
11022592,18-,1
6268563,15-,1
1581347,16-,1
3222928,12-,1
145857,4-,1
11022616,8-,1
11022623,26-,1
594,15-,1
1465524,9-,1
11022625,26-,1
8473246,1-,1
11022637,9-,1
11022638,2-,1
11022647,20-,1
11022649,13-,1
11022655,20-,1
792585,26-,1
11022657,10-,1
11022660,12-,1
11022661,26-,1
11022662,25-,1
11022663,8-,1
11022667,25-,1
493284,15-,1
792623,15-,1
11022675,12-,1
11022681,9-,1
11022683,16-,1
11022684,6-,1
11022689,1-,1
11022690,9-,1
11022692,10-,1
10822524,8-,1
11022696,15-,1
11022697,1-,1
11022699,26-,1
11022700,9-,1
11022701,25-,1
11022705,17-,1
1746580,26-,1
11022717,18-,1
11022720,26-,1
145992,5-,1
11022724,14-,1
11022725,24-,1
3422611,4-,1
11022735,6-,1
8675722,24-,1
11022737,23-,1
11022741,9-,1
11022742,18-,1
11022743,26-,1
11022744,26-,1
11022747,9-,1
2906838,3-,1
11022757,1-,1
493312,20-,1
3222999,16-20-,1
11022759,18-,1
560372,5-,1
11022763,23-,1
11022765,20-,1
11022772,8-,1
11022777,6-,1
11022778,23-,1
11022781,10-,1
4770277,18-,1
11022800,8-,1
3096660,26-,1
146108,26-,1
855,14-,1
11022811,10-,1
6072430,10-,1
3500601,17-,1
11022815,15-,1
11022819,9-,1
9859046,26-,1
2971522,10-,1
11022824,12-,1
276519,10-,1
11022839,4-,1
11022841,16-,1
1645986,8-,1
11022849,19-,1
2364953,16-,1
11022854,8-,1
11022856,27-,1
11022858,1-,1
11022859,14-,1
11022864,23-,1
11022874,6-,1
11022877,5-,1
2265238,12-,1
11022882,17-,1
11022884,14-,1
11022887,8-,1
709253,3-,1
276560,5-15-9-,1
11022891,5-,1
11022897,2-,1
915,7-,1
709277,15-,1
146212,2-,1
11022907,10-,1
11022911,8-,1
11022915,14-,1
11022917,1-,1
11022922,15-,1
6663091,26-,1
7701583,15-9-,1
1146889,27-,1
11022931,27-,1
2415289,9-,1
9922486,10-,1
3253153,15-,1
11022932,20-,1
11022933,7-,1
11022934,15-,1
11022935,18-,1
146273,18-,1
11022941,9-,1
641197,10-,1
11022942,9-,1
11022944,15-,1
11022946,23-,1
11022948,4-,1
11022949,25-,1
11022952,6-,1
7968964,23-,1
11022954,9-,1
2872131,26-,1
10370160,9-,1
11022957,25-,1
5588294,15-,1
9803095,24-,1
11022958,9-,1
1146949,26-,1
11022961,4-,1
11022964,15-,1
2549703,5-15-,1
11022965,17-,1
4940435,8-,1
146307,15-,1
2365055,3-,1
11022970,18-10-,1
11022971,26-,1
11022972,5-10-,1
6319056,5-,1
11022987,11-,1
11022989,5-,1
2365086,15-,1
11022993,2-,1
11022994,2-,1
9664392,3-,1
3223124,9-,1
11023001,1-,1
11023004,4-,1
11023005,6-,1
2265391,5-,1
11023009,9-,1
11023010,1-,1
1914344,26-,1
1914345,16-12-1-,1
1105,4-16-,1
11023015,5-,1
11023018,5-,1
11023020,26-,1
2633217,26-,1
11023027,9-,1
8820821,12-,1
2829987,25-,1
11023030,5-,1
2365117,19-,1
11023037,23-,1
11023051,3-,1
11023052,2-,1
146418,18-,1
11023056,1-,1
793162,7-,1
276853,4-12-,1
11023061,26-,1
11023068,18-,1
11023069,6-,1
11023070,8-,1
1525973,10-,1
2415433,14-,1
11023077,25-,1
1172,8-,1
879360,16-12-13-5-,1
9387965,15-,1
3096949,20-,1
11023088,13-,1
11023093,27-,1
11023098,18-,1
276913,3-,1
11023099,10-,1
11023101,23-,1
4965093,25-,1
11023103,26-,1
11023104,23-,1
11023108,26-,1
11023111,7-,1
2971797,18-,1
879391,8-,1
709582,3-5-26-,1
2365199,4-,1
4963534,14-,1
146477,16-2-25-,1
2229574,17-,1
11023120,18-,1
11023123,16-,1
5924115,3-,1
11023126,20-,1
1224,12-,1
982210,25-,1
11023129,3-,1
11023131,19-,1
11023135,19-,1
2714080,2-,1
10370307,8-,1
146496,10-,1
11023137,12-,1
11023140,25-,1
1646266,25-,1
3323496,20-,1
11023144,2-,1
11023145,11-,1
1526070,8-,1
2872275,26-,1
1979449,16-,1
1526079,15-,1
11023150,10-,1
11023152,5-,1
4060781,9-,1
2971853,25-,1
11023165,26-,1
11023166,10-,1
10352545,17-10-,1
11023174,23-,1
11023176,12-,1
11023182,13-,1
9879106,11-,1
11023193,14-,1
11023198,20-,1
146556,4-2-,1
2103195,23-,1
2365292,26-,1
146567,16-,1
2680160,2-,1
1314,9-,1
1315,15-,1
146573,23-,1
11023212,9-,1
11023213,9-,1
11023215,8-,1
2265606,8-,1
11023221,9-,1
146583,27-,1
2265612,1-,1
1332,11-,1
1747182,24-,1
3423081,2-,1
11023232,14-,1
3169454,19-,1
11023233,3-,1
2872353,20-1-,1
11023238,5-,1
11023242,10-,1
11023248,10-,1
1466161,4-,1
11023249,25-,1
11023250,8-,1
7455702,2-,1
11023255,10-,1
11023258,20-25-,1
982354,3-,1
8736397,26-,1
641524,12-,1
11023267,4-,1
11023268,20-,1
641527,9-,1
2265683,26-,1
277176,9-,1
561002,2-,1
3297595,24-,1
146667,5-,1
11023281,10-,1
3134516,19-,1
11023284,20-,1
11023286,14-,1
11023293,20-,1
1147355,12-,1
11023296,18-,1
146711,5-,1
1450,9-,1
3349751,23-,1
2680210,10-,1
146717,8-,1
11023303,16-,1
2265737,7-,1
11023306,5-,1
11023312,2-,1
3381360,14-,1
11023313,23-,1
11023323,20-,1
11023325,26-,1
11023331,24-,1
3423181,9-,1
10242106,26-,1
3097192,18-,1
11023341,14-,1
11023342,3-,1
11023344,23-,1
11023347,15-,1
11023350,9-,1
1702689,18-,1
11023353,6-,1
3842470,25-,1
11023356,11-,1
11023361,13-,1
11023362,1-,1
8676375,3-,1
1528,2-11-,1
11023371,9-,1
11023373,9-,1
11023375,16-,1
11023377,6-,1
2319782,25-,1
493450,2-20-25-,1
5730638,1-,1
11023379,15-,1
1557,3-,1
11023380,16-,1
11023381,23-,1
11023382,16-,1
11023383,16-,1
2793569,2-,1
2714366,7-,1
11023390,26-,1
4210239,16-,1
2633658,15-,1
11023396,4-25-,1
11023397,18-,1
2585078,23-,1
5962262,20-,1
11023405,12-,1
2972097,2-23-,1
11023413,10-,1
11023416,15-,1
493463,18-,1
11023418,10-,1
3423287,18-,1
10774601,10-,1
11023428,18-,1
1626,19-,1
4363900,16-2-,1
11023431,25-,1
6269166,8-,1
11023432,13-,1
11023435,19-,1
11023436,5-,1
11023451,5-,1
2103370,27-,1
11023457,12-,1
11023459,26-,1
2793627,8-26-,1
11023460,7-,1
1646620,23-,1
11023464,20-,1
11023465,16-,1
10493015,5-,1
3362435,12-,1
11023467,9-,1
403203,15-,1
11023469,10-,1
11023471,25-19-,1
5477593,25-12-,1
3063461,16-,1
2265957,14-5-18-,1
2365632,15-23-,1
879953,2-,1
2872576,14-5-15-,1
11023478,14-,1
11023480,20-,1
4879301,9-,1
2972175,4-16-2-,1
10043283,16-,1
11023488,20-,1
1702794,20-,1
11023490,10-,1
10180782,20-,1
11023494,9-,1
11023500,12-,1
11023501,26-,1
11023505,10-,1
11023508,1-,1
11023511,5-,1
277598,26-9-,1
3169731,9-,1
11023517,25-,1
2907520,15-,1
11023524,27-,1
11023525,23-,1
11023530,17-,1
11023539,26-,1
11023541,9-,1
1466471,24-,1
3359824,10-12-,1
2319968,5-,1
11023546,1-,1
3381642,16-,1
11023553,2-,1
11023564,8-,1
277678,5-,1
2550109,15-,1
11023570,24-,1
10882359,15-,1
11023577,2-,1
3323619,13-,1
561354,16-1-,1
11023584,17-,1
11023587,10-,1
11023591,23-,1
11023596,10-,1
2714588,4-,1
11023611,18-,1
11023614,1-,1
11023615,5-,1
11023617,24-,1
7702237,9-,1
2229967,4-,1
11023621,14-,1
11023630,24-,1
11023635,14-,1
11023638,18-,1
11023640,25-,1
11023641,27-,1
2502135,9-,1
1852,6-,1
11023645,16-,1
11023648,18-,1
8676681,13-,1
11023653,14-,1
11023654,8-,1
11023655,8-,1
11023656,16-,1
982810,18-,1
11023660,26-,1
11023663,4-,1
2416073,5-,1
11023667,14-,1
1147843,26-,1
11023669,10-,1
3011952,27-,1
11023672,4-,1
11023673,6-,1
11023680,26-,1
11023681,17-,1
561449,1-,1
11023683,9-,1
11023684,5-,1
11023685,8-,1
3169863,5-,1
11023689,25-,1
11023692,10-,1
11023694,26-,1
11023697,3-,1
1917,20-,1
2416113,13-,1
11023706,16-,1
3323662,26-,1
11023714,24-,1
3345680,4-,1
11023718,8-,1
11023729,2-,1
11023733,4-,1
11023734,24-,1
11023737,10-,1
11023739,20-,1
11023742,11-,1
11023743,26-,1
11023746,18-,1
11023749,14-,1
11023750,5-,1
11023756,18-,1
11023758,12-,1
11023762,11-,1
11023764,8-,1
11023769,20-,1
11023774,16-,1
11023778,8-,1
11023782,14-,1
11023783,1-,1
11023784,4-,1
11023788,4-1-,1
11023792,26-,1
11023793,3-,1
11023794,16-,1
2029,5-,1
11023798,1-,1
880371,24-,1
11023803,12-,1
11023804,5-,1
11023806,9-,1
11023811,13-,1
11023814,17-,1
3253958,26-,1
11023830,27-,1
2416209,20-,1
11023833,3-,1
11023834,1-,1
11023837,2-,1
6180872,9-,1
11023843,23-,1
11023844,16-,1
11023850,9-,1
2972486,9-,1
11023862,18-,1
6883288,19-,1
11023863,26-,1
10150972,5-,1
11023872,10-,1
11023874,9-,1
2320206,2-,1
11023881,26-,1
4492501,11-,1
403725,13-,1
2972534,27-,1
11023899,5-,1
11023900,5-,1
1703129,9-,1
11023902,15-,1
11023904,9-,1
11023905,18-,1
11023910,6-,1
11023912,5-,1
642221,9-,1
11023917,27-,1
5764573,2-,1
11023919,9-,1
11023920,26-,1
5962568,5-,1
11023929,18-,1
5589341,25-,1
11023939,2-,1
11023940,16-,1
11023943,10-,1
6109768,20-,1
147533,8-,1
11023951,5-,1
11023955,27-,1
11023958,1-,1
11023963,2-,1
11023966,8-,1
11023968,18-,1
11023970,2-,1
11023972,10-,1
11023975,24-,1
278337,5-,1
5589387,19-,1
2550280,11-,1
794333,3-,1
6181017,12-,1
6663952,16-,1
11023984,24-,1
11023988,1-,1
11023991,18-,1
1980132,18-,1
403846,23-,1
10774909,26-,1
11023995,8-,1
2634243,8-,1
2266403,12-,1
794342,3-8-11-,1
5887720,8-,1
2463735,18-9-,1
880680,26-,1
3746775,26-,1
147620,6-,1
278403,14-5-,1
11024004,18-,1
11024006,25-,1
794373,23-,1
403874,14-,1
6362504,1-,1
11024013,19-,1
7255194,11-,1
2028759,20-,1
11024024,14-,1
710744,18-26-,1
1526960,12-,1
11024026,9-,1
278478,27-,1
2400,27-,1
2406,1-,1
2426,7-,1
11024029,12-,1
11024032,25-,1
8530201,23-,1
11024036,9-,1
278532,9-,1
11024045,16-,1
493632,10-,1
11024048,24-,1
11024049,5-,1
11024054,16-,1
11024056,15-,1
1233018,14-,1
11024062,9-,1
11024066,4-,1
710805,8-,1
11024069,10-,1
4771377,12-,1
11024073,15-,1
1812285,15-10-,1
3382223,12-,1
11024076,2-,1
11024083,18-,1
3501706,20-,1
10043825,15-,1
11024084,9-,1
10774959,7-,1
11024088,11-,1
562006,13-3-,1
11024093,18-,1
2634387,12-,1
11024096,26-,1
147855,1-,1
11024101,15-,1
11024102,18-,1
11024107,20-,1
2715046,13-26-9-,1
11024109,25-,1
8965300,23-,1
10627740,15-,1
147926,18-,1
2554,15-,1
11024126,18-,1
278709,9-,1
2715059,10-,1
3012463,4-16-2-20-12-,1
11024132,10-,1
11024133,27-,1
2028949,15-,1
2715073,5-9-,1
11024141,15-,1
2416528,26-,1
11024144,20-,1
11024145,6-,1
11024148,18-9-,1
11024151,25-,1
11024153,10-,1
11024154,5-,1
11024156,18-,1
710980,6-,1
11024157,9-,1
11024159,18-,1
5683360,9-,1
11024160,15-,1
5191139,19-,1
148054,26-,1
6763266,9-,1
11024173,1-,1
11024174,26-,1
11024176,10-,1
11024181,5-,1
11024184,26-,1
11024187,23-,1
9269894,5-,1
11024192,5-,1
562181,8-,1
2756041,4-,1
562191,5-26-,1
11024205,16-,1
4136148,16-,1
3317821,25-,1
3012544,23-,1
148126,18-,1
3012552,16-,1
881153,13-,1
2230462,5-15-26-27-,1
10979880,18-26-,1
493715,18-,1
148144,11-,1
278900,14-,1
642722,3-,1
2766,2-,1
11024213,15-,1
642738,23-9-,1
11024220,12-,1
11024222,18-,1
11024223,5-,1
278926,27-,1
2796,4-,1
11024230,15-,1
3424274,23-,1
3424276,25-,1
1527261,19-,1
10877601,20-11-,1
11024233,16-,1
11024234,10-,1
11024239,4-,1
11024243,23-,1
11024246,2-,1
11024248,10-,1
11024251,13-,1
11024254,19-,1
404322,3-,1
881233,19-,1
11024263,27-,1
11024265,8-,1
11024269,4-,1
6320554,23-,1
11024272,15-,1
11024273,18-,1
11024281,23-,1
11024282,8-,1
279024,23-,1
11024289,4-,1
2888,1-,1
11024291,10-,1
2890,25-6-,1
11024294,1-,1
2502858,27-,1
11024298,26-,1
11024300,10-,1
10578990,9-,1
11024305,26-,1
11024306,10-,1
11024307,5-,1
11024308,3-,1
11024311,9-,1
11024314,26-,1
11024319,26-,1
11024320,26-,1
11024322,9-,1
11024328,13-,1
11024335,18-,1
11024338,15-,1
11024353,13-,1
11024358,15-,1
11024360,13-,1
11024362,19-,1
11024368,8-,1
10946643,8-,1
11024387,27-,1
11024389,20-,1
11024396,26-,1
11024397,9-,1
11024399,9-,1
11024406,3-,1
11024407,15-,1
11024411,14-,1
11024416,5-,1
11024424,10-,1
11024426,2-,1
11024428,9-,1
8677709,8-,1
11024438,12-,1
11024444,5-,1
11024447,10-,1
11024448,9-,1
11024451,5-,1
11024452,9-,1
11024457,7-,1
11024458,10-,1
11024471,18-,1
11024474,18-,1
11024476,9-,1
148477,23-,1
11024488,15-,1
11024491,15-,1
148491,15-,1
11024495,15-,1
11024496,4-,1
11024510,15-,1
11024514,18-,1
11024518,12-,1
11024522,10-,1
11024531,11-,1
2416841,15-,1
11024545,9-,1
11024552,5-,1
11024567,23-,1
881622,9-,1
8965797,4-,1
11024582,1-,1
2794405,4-25-,1
2873458,13-,1
11024598,23-,1
148632,8-4-,1
148635,24-,1
148636,15-,1
3202,20-,1
3204,5-4-,1
148639,23-,1
3207,20-,1
3211,8-,1
148643,9-,1
3213,5-13-,1
404701,18-,1
3214,20-,1
1647967,9-,1
3218,23-26-,1
1467787,4-,1
1812932,1-,1
11024603,1-,1
148665,23-,1
3247,5-,1
493789,18-27-,1
404720,10-,1
148674,26-,1
1749071,5-,1
11024609,15-,1
11024612,1-,1
7072799,1-,1
881685,10-,1
11024618,26-,1
279527,23-,1
11024619,9-,1
562611,10-,1
1383371,10-,1
1980757,1-,1
3271,18-,1
1812962,12-,1
2029808,18-,1
279546,9-,1
404766,18-,1
2266958,10-,1
2266967,13-,1
11024624,23-,1
11024625,23-,1
11024627,10-,1
2104142,18-,1
11024632,19-,1
6664449,27-,1
11024638,10-,1
11024639,4-,1
1812992,23-,1
279594,26-,1
1749126,23-,1
881732,9-,1
8920366,9-,1
3326,26-,1
3328,15-,1
3330,12-,1
3331,14-10-,1
3334,20-,1
3345,24-,1
3346,18-18-,1
279644,1-,1
3350,10-,1
3351,26-26-,1
3352,12-25-,1
3353,23-9-,1
3354,10-15-18-16-9-24-4-20-,1
404841,10-,1
3358,10-,1
3362,26-,1
3363,15-18-9-6-16-2-12-,1
4636740,10-,1
279658,9-,1
148763,8-,1
3377,5-,1
11024644,1-,1
3379,16-,1
3381,23-,1
148771,5-,1
3391,5-,1
3395,20-16-,1
3396,19-10-16-,1
11024646,10-,1
10689540,5-,1
3405,26-,1
8383997,26-,1
11024653,9-,1
11024654,16-,1
11024658,9-,1
148797,24-,1
643246,5-,1
11024659,23-,1
562676,9-,1
3434,15-,1
3436,23-16-,1
711677,8-,1
11024660,9-,1
3463,10-,1
11024665,12-,1
3467,7-9-,1
148842,15-9-,1
1149447,4-25-1-,1
11024669,7-,1
4697091,26-,1
11024671,23-,1
6502416,1-,1
7428180,27-,1
148859,24-10-,1
11024673,18-,1
2586380,5-,1
11024680,23-,1
11024681,10-,1
404954,4-,1
404963,9-,1
3510,19-,1
3512,27-,1
4136813,26-,1
9945769,17-,1
1582494,26-,1
11024694,1-,1
11024695,5-,1
11024712,19-,1
1527768,8-,1
11024719,5-,1
11024735,27-,1
11024736,5-,1
11024742,20-,1
11024755,3-,1
11024759,26-,1
11024761,10-,1
11024762,18-,1
11024766,4-,1
11024767,23-,1
3844215,10-,1
11024770,2-,1
5888485,19-,1
11024773,11-,1
405072,11-,1
405077,10-,1
11024777,13-,1
11024783,4-,1
11024789,5-,1
11024792,20-,1
11024796,18-,1
11024799,18-,1
11024811,26-,1
11024819,20-,1
11024820,16-,1
11024824,9-,1
11024826,15-,1
11024827,25-,1
11024829,13-,1
11024830,15-,1
11024833,20-,1
3685,20-,1
11024838,2-,1
11024842,5-,1
11024847,15-,1
11024850,25-,1
11024852,17-,1
11024853,3-,1
11024855,23-,1
2756371,26-,1
2320870,12-,1
3737,9-,1
11024873,27-,1
10775355,12-,1
11024878,20-,1
2417195,18-26-,1
149134,20-,1
2267189,23-,1
2417203,26-,1
11024887,12-,1
11024889,25-,1
11024897,25-,1
11024906,15-,1
11024910,1-,1
11024915,8-,1
10876617,26-,1
280132,26-,1
11024920,18-,1
11024925,9-,1
2831831,18-,1
11024928,12-,1
11024930,9-,1
11024932,5-,1
11024935,4-,1
6321325,12-,1
149217,5-,1
2464024,16-,1
10870808,25-,1
4575419,5-,1
4575420,9-,1
2464027,1-,1
11024940,20-,1
2191905,5-,1
149241,2-,1
1865939,2-,1
11024943,4-,1
149267,9-,1
4493877,20-,1
1527984,8-,1
11024948,1-,1
3827,7-,1
11024949,27-,1
11024950,23-,1
11024951,5-,1
11024952,4-,1
11024954,18-,1
2417272,10-,1
10074288,2-,1
11024959,9-,1
11024963,5-,1
11024967,23-,1
1149850,8-,1
11024970,1-,1
11024971,23-,1
11024972,16-,1
3425128,9-,1
11024977,20-25-,1
2267269,13-,1
11024981,13-,1
11024982,11-,1
11024985,8-,1
493882,18-10-,1
712106,16-,1
11024988,1-,1
2191947,20-,1
405306,26-,1
11024991,2-,1
10810496,16-,1
2550753,3-,1
3910,5-,1
1813431,23-10-,1
11024997,20-,1
11025002,12-,1
11025004,10-,1
149386,1-,1
795979,2-,1
11025024,4-,1
3292328,19-,1
11025026,25-,1
795985,26-,1
882381,14-,1
493906,13-,1
11025032,6-,1
11025035,20-,1
11025037,3-,1
11025042,20-,1
10775475,15-,1
9340559,2-1-,1
149431,25-,1
149436,20-,1
149437,20-1-,1
11025045,8-,1
11025049,15-,1
280436,1-,1
11025051,8-,1
149452,4-1-,1
149457,20-,1
149458,20-,1
149459,1-,1
2794923,2-,1
2550794,25-,1
149472,13-18-10-,1
149473,13-18-26-,1
7197964,5-,1
1528108,13-,1
11025055,16-,1
149486,8-,1
149487,23-,1
149491,12-,1
882470,16-,1
149496,20-11-,1
149498,2-,1
149499,2-,1
2756515,10-,1
149506,2-,1
149508,12-,1
149512,4-12-,1
149517,16-,1
1311123,20-,1
11025058,16-,1
3748063,20-,1
149523,4-,1
149527,25-,1
149529,5-,1
4022,4-2-20-25-,1
149530,4-,1
2321045,10-,1
280465,20-,1
149537,20-,1
3314960,5-18-,1
1582839,25-,1
149542,2-,1
11025064,23-,1
149549,4-12-,1
2417359,4-,1
149552,4-,1
11025067,5-,1
149555,12-,1
149558,23-10-,1
11025068,10-,1
149565,4-20-,1
280475,16-2-25-12-,1
149574,2-,1
149582,9-,1
149586,4-2-20-1-,1
149587,4-,1
1233783,12-,1
3917453,20-,1
3013472,4-1-,1
4041,4-,1
11025072,18-,1
1528140,25-,1
11025077,19-,1
3383336,4-,1
4064,9-,1
2267391,11-,1
3307141,20-,1
3224114,20-,1
11025104,25-,1
3425366,20-,1
11025106,19-,1
7118179,11-,1
11025107,14-,1
4366734,15-,1
11025114,20-,1
11025116,20-25-1-,1
5765946,4-,1
11025118,18-,1
11025119,25-,1
11025120,12-,1
10875671,4-,1
3324055,25-,1
3324060,25-,1
2832066,4-,1
11025134,11-,1
882664,23-,1
1749844,18-,1
11025138,10-,1
10456079,16-,1
984593,26-,1
4173,10-,1
2149193,10-,1
882677,15-,1
563330,15-,1
405532,10-,1
2367208,9-,1
2267439,25-1-,1
712350,23-26-,1
11025144,20-,1
11025147,2-,1
405557,9-,1
1704267,5-,1
11025152,9-,1
2681081,12-1-,1
2231230,10-,1
2030665,26-,1
563369,18-,1
6475737,3-,1
1150098,10-,1
1311264,15-,1
8216423,10-,1
280701,4-,1
149802,4-16-,1
1468467,19-,1
563385,15-,1
2464184,16-,1
11025158,2-,1
11025159,27-,1
1468471,4-,1
1468472,25-12-,1
1528264,8-18-26-,1
796314,2-,1
3324091,14-,1
5416922,19-,1
11025163,12-,1
3309473,2-,1
3064719,4-16-,1
11025165,5-9-,1
3319486,20-,1
3298675,19-,1
3300644,13-11-,1
11025168,5-,1
3383426,16-,1
9901435,4-,1
280777,13-8-,1
11025169,27-,1
11025175,15-,1
5479618,15-,1
3344785,11-,1
11025186,26-,1
149863,18-,1
11025188,19-,1
3013620,4-,1
5192291,2-,1
149878,20-,1
280827,12-,1
4326,19-,1
149883,25-,1
882838,20-,1
149894,4-12-,1
149896,2-,1
149898,4-,1
563464,4-,1
280836,20-,1
1234003,16-,1
11025192,1-,1
280846,23-,1
1050894,25-,1
2756655,16-,1
149919,20-25-,1
149922,25-,1
149932,25-,1
11025193,12-,1
149937,20-,1
280855,4-,1
1234013,12-,1
149941,2-,1
2942536,25-,1
149953,4-2-,1
149957,12-,1
10980286,4-,1
149962,4-1-,1
149965,4-,1
149969,1-,1
149979,16-,1
3013638,12-,1
149982,20-,1
149983,13-,1
3503536,16-,1
2367287,25-,1
2681134,20-,1
149998,13-,1
2464233,12-,1
882874,4-,1
796426,25-,1
150014,5-18-10-,1
10812575,16-,1
11025208,2-,1
11025212,3-,1
2503848,3-,1
882888,15-,1
11025216,3-,1
11025223,11-,1
1648737,9-,1
1866266,3-26-,1
280943,20-,1
280944,1-,1
11025232,15-,1
3098910,10-,1
11025233,23-,1
5590847,3-,1
3224249,19-,1
5031573,8-,1
882925,26-,1
5684654,3-,1
3224251,20-,1
10811971,16-,1
11025243,8-,1
11025250,16-,1
11025254,9-,1
5684677,10-,1
280986,12-,1
882974,2-20-,1
150119,12-,1
882984,16-,1
882985,25-,1
2104706,25-,1
2756748,12-,1
2417560,14-,1
8921141,23-,1
11025262,15-,1
11025279,14-,1
11025284,18-,1
11025292,1-,1
11025295,15-,1
2464299,7-,1
11025297,11-,1
9314833,13-,1
11025300,10-,1
984809,10-,1
11025302,26-,1
4497,13-,1
11025307,3-,1
2367422,26-,1
10830204,2-,1
8216697,23-10-,1
1583233,23-,1
11025336,9-,1
11025341,9-,1
11025349,16-,1
11025355,19-,1
11025362,24-,1
11025363,26-,1
11025364,15-,1
2587045,15-,1
11025373,15-,1
11025377,10-,1
11025381,15-,1
11025384,10-,1
11025386,18-,1
11025389,26-,1
11025390,14-,1
11025394,19-,1
11025405,16-,1
11025407,9-,1
2795281,20-,1
984905,1-,1
11025418,23-,1
2795288,18-,1
11025426,9-,1
11025430,10-,1
3013858,15-,1
1813895,25-,1
11025434,18-,1
11025440,16-,1
1311646,2-,1
2795322,10-,1
11025444,19-,1
11025447,26-,1
11025454,20-,1
11025458,3-,1
3606861,13-,1
3224404,25-,1
