targa,tratta,volte
641596,10-,1
8097127,1-,1
1466292,4-,1
8097156,14-,1
146789,3-,1
8097161,25-,1
8097163,10-,1
8097165,14-,1
8097174,16-,1
8097178,1-,1
8097184,23-,1
8097191,5-,1
8097200,12-,1
8097209,8-,1
8097212,23-,1
8097214,16-,1
8097217,10-,1
3746228,14-,1
641679,3-,1
8097225,14-1-,1
8097230,20-,1
4363913,18-,1
8097243,25-,1
8097248,13-,1
8097250,4-,1
641714,23-,1
3746271,5-,1
710046,20-19-11-,1
8097272,14-,1
793716,18-,1
3915563,25-,1
982621,23-,1
3603408,19-,1
1865336,4-11-,1
3915566,24-,1
7254839,17-,1
8097285,25-,1
8097287,1-,1
3915569,18-,1
8097296,12-,1
880008,8-,1
3915585,4-,1
8097314,16-,1
3915588,22-,1
8097336,8-,1
8097352,22-,1
8097362,14-,1
8097363,20-,1
8097368,23-,1
8097372,3-,1
8097375,14-,1
8097378,12-,1
403346,10-,1
1865382,16-,1
8097428,5-,1
8097431,16-,1
8097433,5-,1
1811745,11-,1
8097441,25-,1
4492253,18-,1
8097466,13-,1
8097474,22-,1
8097488,19-,1
8097509,8-,1
8097511,14-,1
277855,25-19-,1
8097514,25-,1
1147872,10-,1
8097521,10-,1
8097523,23-,1
8097531,8-,1
2230052,14-,1
5995235,20-,1
8097541,17-,1
5142700,23-20-,1
5764345,16-,1
3063651,8-,1
8097559,5-,1
8097562,19-,1
642018,10-,1
8097583,13-,1
8097586,12-,1
4635797,17-,1
880364,23-,1
8097631,10-,1
8097658,8-,1
8097668,23-,1
8097669,20-,1
8097674,20-,1
8097685,25-,1
8097695,23-,1
8097711,24-,1
8097721,1-,1
7969806,1-,1
8097738,5-,1
8097739,4-,1
8097748,25-,1
8097751,13-,1
8097752,4-,1
8097754,8-,1
8097758,14-,1
1309950,25-,1
8097764,16-,1
1703141,10-,1
880546,5-,1
2793982,12-,1
4635937,10-,1
710591,5-23-,1
8097803,10-,1
8097804,3-,1
8097808,19-,1
8097810,20-,1
8097822,23-,1
8097831,18-,1
8097841,10-,1
8097857,4-22-,1
3312536,1-,1
8097865,7-,1
147614,5-,1
8097869,6-,1
8097870,24-,1
8097878,24-,1
8097889,20-,1
4135759,16-25-,1
8097895,20-,1
8097900,22-,1
7168427,16-,1
8097907,25-,1
8097908,24-,1
8097915,10-,1
5589462,14-,1
8097923,13-5-,1
8097943,8-,1
147727,1-,1
8097945,10-,1
8097948,13-,1
7970051,25-,1
278537,5-,1
8097956,25-,1
8097965,16-20-,1
8097970,5-,1
8097971,16-,1
5356789,10-,1
4966566,18-,1
4771369,3-5-,1
8097976,19-,1
8097977,11-,1
8097981,14-,1
2502603,12-,1
4574610,18-,1
4879472,8-,1
3994680,23-,1
2416484,5-,1
1647368,24-,1
8098004,8-,1
8098005,18-,1
404062,5-,1
8098008,20-,1
8098016,23-,1
8098017,10-,1
3501744,5-,1
8098022,22-,1
278696,5-,1
2416511,6-,1
8098033,23-,1
8098038,23-,1
5356873,5-,1
880913,18-,1
8098039,18-,1
8098042,22-,1
8098044,23-,1
8098048,16-,1
4273329,3-,1
8098060,20-,1
8098063,19-,1
8098065,23-,1
3604155,8-,1
4696618,23-,1
8098087,12-,1
8098098,3-,1
8098109,10-,1
8098115,22-,1
8098119,14-1-,1
8098125,14-,1
8098129,12-,1
3604341,20-,1
2908107,10-,1
8098145,10-,1
5478373,8-11-,1
4771695,13-,1
7817394,14-,1
8098153,6-,1
8098154,14-,1
8098162,25-,1
8098163,11-,1
8098165,5-,1
7817436,4-,1
8098169,5-,1
8098172,12-22-,1
8098173,14-,1
8098181,13-,1
8098182,8-,1
8098185,23-,1
3373700,6-,1
8098193,22-,1
8098196,4-,1
8098197,23-,1
8098198,1-,1
7817498,18-,1
148095,5-,1
8098219,5-,1
8098223,24-,1
562191,24-,1
983529,4-,1
8098234,23-,1
8098244,23-,1
8036183,20-,1
8098254,4-,1
7910520,23-,1
8098258,16-,1
642721,25-,1
8098266,23-,1
8098267,10-,1
8098276,22-,1
8098279,1-,1
5255165,20-,1
8098286,1-,1
8098290,14-,1
7970340,14-,1
8098293,5-,1
8098297,14-,1
2786,16-,1
8098307,1-,1
8036212,19-,1
8098320,23-,1
3012581,20-,1
8098330,5-,1
8098331,14-,1
8098336,18-,1
8098337,5-,1
8098340,20-,1
8098343,25-,1
8098345,20-,1
8098359,23-,1
2856,3-,1
404345,25-,1
8098396,16-,1
8098402,12-1-,1
711169,11-,1
8098406,16-,1
8098433,4-,1
8098445,10-,1
8098452,5-,1
8098461,14-,1
8098462,10-,1
8098469,19-,1
8098471,1-,1
8098475,14-,1
8098476,8-,1
8098494,25-,1
4971019,11-,1
8098500,17-,1
8098512,12-,1
8098550,7-,1
8098554,23-,1
8098559,5-,1
8098562,1-,1
8098576,10-,1
642925,3-,1
8098591,4-,1
8098598,12-,1
8098608,10-,1
8098631,24-,1
8098636,16-,1
8098648,1-,1
8098688,14-,1
148491,7-,1
8098696,8-,1
8098716,20-,1
8098717,10-,1
8098721,20-,1
8098722,5-,1
8098732,10-,1
8098751,10-,1
8098754,25-,1
8098757,10-,1
8098765,22-,1
8098770,16-,1
1149234,14-,1
1527567,20-,1
8098796,1-,1
8098799,24-,1
8098800,10-,1
1467771,10-,1
3211,14-,1
279450,18-,1
3213,13-,1
8098806,4-,1
795279,17-,1
8098812,16-,1
3424681,10-,1
8098817,24-,1
8098820,13-,1
8098833,3-,1
8098839,12-,1
8098840,8-,1
8098841,23-,1
3012957,18-,1
8098845,11-,1
8098847,20-,1
8098856,11-,1
4575150,25-,1
8098863,25-,1
881733,18-,1
3326,18-,1
3328,18-18-,1
2191617,12-,1
3337,11-,1
148751,18-,1
3344,22-,1
3347,25-,1
3351,16-,1
3353,16-,1
3354,18-,1
3361,25-,1
1582479,20-,1
3405,16-,1
8098884,4-20-,1
711668,7-,1
3433,25-,1
643249,4-,1
3436,8-,1
3844083,12-,1
148819,5-,1
148822,1-,1
7577628,5-,1
8098893,7-,1
8098900,24-,1
279758,5-,1
6582419,24-,1
881859,10-,1
148868,5-,1
3844124,25-,1
3382901,23-,1
8098925,4-,1
8098927,4-,1
8098928,16-,1
8098929,14-,1
8098935,10-,1
8098938,18-,1
8098943,18-,1
8098944,5-,1
8098950,3-,1
8098957,5-,1
8098958,23-,1
8098960,20-,1
8098962,1-,1
711807,10-,1
8098974,5-,1
8098986,19-,1
8098989,3-,1
8099010,16-,1
8099018,8-,1
8099021,4-,1
8099022,5-,1
8099026,20-,1
8099048,25-,1
8099055,14-,1
8099082,5-,1
8099083,18-,1
8099099,22-,1
8099120,5-,1
8099146,23-,1
8099152,4-,1
2148998,18-,1
8099160,4-,1
8099163,16-,1
8099167,1-,1
8099185,4-,1
1916085,12-,1
280128,24-,1
2831820,18-,1
7818255,20-,1
8099225,20-,1
8099226,16-,1
8099227,4-,1
8099229,3-,1
8036726,16-,1
280187,3-,1
8099250,3-,1
8099253,10-,1
149229,1-,1
149248,5-,1
149250,16-,1
8099266,16-,1
2942376,4-,1
7228036,1-,1
8099275,5-,1
8099281,14-,1
8099286,3-,1
2503569,18-,1
280247,16-,1
8099302,8-,1
4575450,10-,1
8099311,4-,1
8099313,12-,1
8099318,1-,1
8099319,10-,1
8099323,12-,1
7911548,18-,1
8099342,16-,1
8099350,16-,1
1311029,1-,1
8099360,5-,1
8099364,8-,1
8099367,3-,1
8099368,23-,1
8099374,12-,1
3844584,18-,1
8099390,5-,1
1528092,5-,1
8099403,23-,1
8099406,16-,1
8099408,5-,1
2873854,20-1-,1
8099410,23-,1
7704509,16-,1
3605649,8-,1
882430,13-,1
149430,4-,1
8099412,10-,1
4212354,16-,1
8099418,18-,1
4212362,4-,1
1813502,16-,1
7704525,25-,1
149457,16-,1
4971725,4-,1
4971727,25-,1
8099427,1-,1
2550794,12-,1
8036887,12-,1
8099431,19-,1
4494056,16-,1
149472,10-,1
149473,8-,1
7499144,12-,1
8099434,8-,1
8099435,20-,1
796053,12-,1
149491,4-,1
2367119,22-,1
149496,20-,1
149509,8-10-,1
149510,11-,1
2550814,4-,1
796070,1-,1
3844647,18-,1
2680994,25-,1
7118135,10-,1
1468333,4-,1
8099455,22-,1
4022,12-22-,1
149537,16-,1
149540,4-,1
8099457,13-,1
796086,20-,1
2464131,12-,1
1383945,24-,1
3748082,4-,1
8099472,13-,1
280476,5-,1
149577,4-,1
149578,1-,1
3503144,4-,1
149583,23-,1
882505,12-,1
149586,4-20-1-,1
149590,12-,1
4041,16-12-,1
149597,1-,1
8099483,23-,1
8099486,8-,1
7971419,10-,1
5256115,11-,1
8099502,4-,1
8099505,22-,1
8099506,22-,1
8099508,4-,1
4494156,11-,1
5303745,8-,1
8099526,25-,1
3425366,19-,1
8099536,19-,1
1150029,11-,1
5192076,12-,1
8099549,10-,1
280572,12-,1
8099557,25-,1
8099580,12-,1
8099583,3-,1
2231190,18-,1
8099595,10-,1
7704820,10-,1
8099600,5-,1
4152,5-,1
8099607,18-,1
8099610,12-,1
8099612,12-,1
8099618,8-,1
8099619,19-,1
8099621,12-,1
8099625,13-,1
280645,16-,1
8099635,19-,1
8099637,19-,1
8099641,18-,1
8099643,5-,1
8099645,16-,1
8099646,25-,1
8099648,11-,1
8099656,25-,1
8099657,18-,1
8099661,14-,1
8099662,20-,1
5031435,4-,1
7704973,18-,1
4494324,23-,1
2464184,4-,1
2464185,16-,1
563395,8-,1
1749895,4-,1
796316,20-,1
149814,22-,1
4137586,11-,1
7578304,17-,1
8099687,4-,1
3319486,25-,1
8099689,5-,1
8037204,4-,1
8099691,10-,1
8099692,14-,1
796335,19-,1
5256293,25-,1
796355,5-,1
8099722,11-,1
8099724,10-,1
8099734,5-,1
8099736,12-,1
8099743,14-,1
8099747,18-,1
8099749,5-,1
8099761,8-,1
8099763,5-,1
8099765,14-,1
8099776,5-,1
8099777,14-22-,1
8099779,18-,1
8099780,23-,1
8099793,1-,1
8037303,25-22-,1
149882,25-,1
149883,12-,1
280831,1-,1
149886,1-,1
149888,25-1-,1
149892,5-,1
149895,4-,1
3917751,1-,1
3917752,22-,1
4697774,4-25-,1
8099804,8-,1
1583107,4-,1
7705254,22-,1
149928,25-,1
7819026,5-,1
4912284,4-,1
3748423,12-,1
2942533,16-,1
4334,4-,1
7911960,5-,1
796419,25-,1
2681128,4-,1
149988,22-,1
3013642,4-,1
1384250,20-,1
5031508,12-,1
2030746,5-,1
2681134,12-,1
2104637,12-,1
7705264,23-,1
4137709,16-,1
150002,20-,1
4137712,16-12-,1
150010,1-,1
405661,4-,1
150026,12-,1
2231288,5-,1
8099832,22-,1
8099845,12-,1
8099857,14-,1
8099874,11-,1
7971732,10-,1
8099880,10-,1
563539,5-18-,1
8099893,25-,1
8099898,25-,1
8099899,25-,1
8099901,18-,1
8099902,1-,1
8099936,18-,1
150110,1-,1
8099939,16-,1
1583188,12-,1
150131,20-,1
3748570,1-,1
563589,20-1-,1
8037440,16-,1
281010,13-,1
4575931,18-,1
8099970,17-,1
1916767,3-,1
4510,23-,1
8099998,17-,1
8099999,16-,1
8100002,25-,1
8100005,14-,1
8100008,19-,1
8100009,4-,1
8100016,23-,1
8100028,19-,1
8100030,25-,1
8100031,25-,1
8100055,25-,1
8100057,10-,1
8100059,14-,1
8100061,10-,1
8100094,16-,1
8100113,5-,1
8100119,10-,1
8100121,10-,1
150318,1-,1
8100136,5-,1
8100160,23-,1
4773947,20-,1
8100179,14-,1
8100182,3-,1
8100185,5-,1
8100186,5-,1
8100187,23-,1
8100193,11-,1
8100200,23-,1
8100203,8-,1
8100205,18-,1
8100206,10-,1
8100209,5-,1
8100218,14-,1
8100230,18-,1
2832423,23-,1
2974132,24-,1
8100238,23-,1
8100247,5-,1
2031157,4-,1
8100261,5-,1
8100263,14-,1
8100264,1-,1
8100266,5-,1
7819629,14-,1
8100275,3-,1
8100280,4-,1
8100288,12-,1
7972148,5-,1
8100295,8-,1
3918214,13-,1
3748886,3-,1
281354,12-,1
4922344,8-10-,1
8100305,8-,1
4707,19-,1
8100339,22-,1
8100346,18-,1
150448,25-,1
2464415,16-,1
2716363,12-,1
8100350,1-,1
3748921,16-,1
3748922,12-,1
1384797,12-,1
1384798,20-,1
150466,16-,1
8100366,12-,1
4138218,16-,1
8100372,3-8-5-16-,1
8100379,23-,1
8100390,14-,1
5192768,23-,1
8100405,12-,1
8100411,20-,1
150512,16-,1
8100421,4-16-,1
8100429,3-,1
8100431,20-,1
8100441,12-,1
406035,13-,1
8100445,20-,1
3504142,8-,1
8100455,25-,1
8100460,1-,1
8100471,13-23-,1
8100479,8-,1
4495176,12-,1
1917124,16-,1
3255506,23-,1
281546,12-,1
8100496,5-,1
8100501,14-,1
2504188,23-,1
1384890,3-,1
7228685,13-,1
8100504,5-,1
1750494,24-,1
4213232,23-,1
1311873,16-,1
8100536,25-,1
8100537,4-,1
4275220,18-,1
8037937,20-1-,1
8100546,23-,1
8100557,22-,1
1150717,3-,1
2367774,16-,1
8100569,8-,1
8100575,20-,1
8100580,10-,1
3845575,23-,1
8100592,18-,1
8100608,7-,1
3099279,10-,1
8100614,14-23-,1
8100617,1-,1
796996,4-,1
7641406,5-,1
8100625,18-,1
8100628,5-,1
8100630,14-,1
8100631,5-,1
7706517,16-7-,1
4495298,19-,1
8100637,23-10-,1
8100646,14-,1
8100647,18-,1
8100648,16-,1
5417752,11-,1
8100654,13-,1
8100659,5-18-,1
3749249,25-,1
8100684,13-,1
8100689,17-,1
797060,24-,1
8100703,5-,1
8100710,23-,1
281739,22-,1
3014175,18-,1
8100716,5-,1
883718,12-,1
8100721,8-,1
8100726,10-,1
8100729,18-,1
8100730,8-,1
281754,4-,1
150772,1-,1
1051561,4-1-,1
8100745,12-,1
8100746,5-,1
3136649,4-,1
8100748,10-,1
8100749,5-,1
8100750,25-,1
8100751,12-,1
8100756,10-,1
7579203,5-,1
7912713,23-,1
2321631,3-,1
8100770,3-,1
8100771,11-,1
3996609,4-25-19-11-,1
8100779,5-,1
8100780,4-,1
7972636,5-,1
8100792,10-,1
8100796,16-,1
4638170,10-,1
8100821,1-,1
8100822,25-,1
5086658,3-,1
8100832,8-,1
8100833,23-,1
8100848,5-,1
5050,8-,1
8100861,3-,1
8100877,16-,1
8100878,16-,1
8100888,12-,1
494380,17-,1
3426437,4-,1
2909433,20-,1
4138679,16-22-,1
4965876,3-,1
3996781,12-,1
5032228,20-,1
8100937,5-,1
8100941,23-,1
8100945,20-19-,1
1312144,19-,1
150956,19-,1
8100948,14-,1
8100949,25-,1
3749594,25-,1
3224655,24-,1
8100959,25-,1
3426509,20-,1
8038432,20-,1
8038434,25-,1
985386,16-,1
8100973,18-,1
3918837,25-,1
494506,25-,1
4880374,25-,1
7820658,5-,1
8100991,19-,1
8101002,8-,1
3608325,16-,1
5254,12-,1
151051,16-,1
8101015,22-,1
8101016,4-,1
151059,12-,1
8101034,23-,1
8101045,10-,1
3845962,17-,1
7820705,1-,1
151118,4-,1
151122,18-,1
151127,22-,1
2942978,20-,1
8101063,8-,1
5144933,4-,1
8101067,20-,1
8101068,25-,1
8101069,3-,1
8101079,18-,1
8101080,24-,1
8101081,23-,1
797377,1-,1
8101106,23-,1
8101107,24-,1
8101108,4-,1
8101110,16-11-,1
8038556,4-,1
1981964,5-,1
3749787,25-,1
7707401,23-,1
8101115,23-,1
5363,4-,1
151190,19-,1
884127,13-,1
151200,4-,1
7820803,23-,1
8101141,16-,1
8101142,4-20-,1
8101145,25-,1
8101147,5-,1
8101164,25-,1
8101171,14-,1
713515,4-12-,1
282270,18-,1
8101182,24-,1
8101192,14-,1
3749922,20-,1
4973070,4-,1
8101217,16-,1
8101218,11-,1
7641929,10-,1
7821080,12-,1
8101236,16-,1
151308,11-,1
8101245,5-,1
8101250,16-20-,1
8101254,23-,1
8101262,5-,1
5591573,6-,1
3919122,11-,1
3608950,11-,1
8101276,18-,1
8101288,3-,1
8038779,11-,1
8101295,13-,1
7707955,25-,1
1917865,5-,1
644614,3-,1
2974592,13-,1
8101307,23-,1
8101313,11-,1
8101317,1-,1
8101331,5-18-,1
8101332,10-,1
8101333,14-,1
8101337,10-,1
7913236,14-,1
8101343,4-16-,1
7821255,23-,1
5480761,8-,1
8101361,3-,1
7973226,18-,1
8101384,4-,1
8101402,5-,1
8101403,14-,1
5193760,25-,1
8101406,18-,1
8101409,19-11-,1
8101418,18-,1
8101425,4-11-,1
8101428,8-,1
4496252,16-,1
8101443,14-,1
8101451,16-,1
8101456,16-,1
8101460,10-,1
6146123,5-,1
151496,18-,1
8101463,4-,1
2268225,22-,1
8101465,5-,1
8101466,23-,1
7118883,23-,1
406798,8-4-,1
797663,14-,1
1982171,6-,1
2268233,25-,1
2268234,12-,1
282555,4-,1
8101480,3-,1
8101482,3-,1
151536,12-,1
8101490,8-,1
8101492,5-,1
8101493,18-,1
8101494,13-,1
7708458,18-,1
8039026,25-,1
3846392,25-,1
8101526,14-,1
8101533,16-,1
8101544,14-,1
494767,19-,1
884497,8-,1
8101576,13-,1
4973339,25-,1
7821592,20-,1
8101591,5-,1
406928,11-,1
8101599,23-,1
2268296,16-,1
8101602,1-,1
8101603,22-,1
8101609,10-,1
8101612,1-,1
8101616,17-,1
8101624,20-,1
797793,3-,1
8101632,25-,1
3919541,4-,1
8101639,11-,1
8101640,5-,1
7708772,10-,1
8101644,13-,1
3427108,20-,1
2681877,20-,1
3919572,10-,1
8101663,16-,1
8101671,8-,1
8101676,5-,1
8101678,12-,1
8101680,5-,1
8101683,16-,1
8101689,7-,1
5942,25-1-,1
8101699,10-,1
7821726,23-,1
797871,16-,1
8101718,10-,1
8101723,18-,1
8101733,10-,1
3750584,12-,1
8101736,1-,1
6214069,20-,1
8101737,8-,1
4496654,16-,1
8101746,4-,1
8101785,3-,1
8101794,8-,1
8101796,22-,1
8101803,7-,1
2504823,5-,1
8101812,3-,1
3203711,20-,1
8101836,3-,1
8101838,3-,1
8101841,5-,1
8101851,13-,1
1650024,20-,1
8101856,8-,1
8101857,7-,1
8101874,10-,1
8101876,8-,1
8101894,20-,1
7913653,4-,1
8101920,7-,1
8101925,20-,1
8101934,18-,1
8101948,12-,1
8101951,12-,1
8101959,4-,1
8101960,23-,1
5145591,16-,1
3750790,23-,1
8101967,12-,1
8101982,8-,1
1705341,24-,1
4214390,7-,1
1650091,20-,1
8101994,16-,1
8101997,14-,1
8102003,25-,1
8102011,23-,1
8102014,12-,1
8102020,14-,1
8102021,18-,1
8102022,3-,1
8102039,14-,1
8102041,10-,1
8102045,20-,1
8102049,23-,1
8102078,25-,1
1386485,24-,1
1982566,16-,1
8102110,25-,1
8102113,14-,1
8102114,20-,1
8102130,23-,1
5145717,20-,1
152172,20-,1
283279,10-,1
8102153,20-,1
8102160,16-,1
8102165,17-,1
8102177,12-,1
8102204,22-,1
5033225,13-8-,1
7709602,3-14-,1
8102206,23-,1
8102214,17-,1
2032972,16-,1
8102221,4-,1
4973972,18-,1
8102247,8-,1
5145817,25-,1
8102268,4-,1
3751092,8-,1
3751096,20-,1
5419502,23-,1
8102292,19-,1
5145849,4-,1
8102303,23-,1
4974064,3-,1
8102317,18-,1
8102329,8-,1
8102358,16-,1
4214744,19-,1
3751194,16-,1
3610753,5-,1
8102380,1-,1
8102387,11-,1
8102397,7-,1
8102401,4-,1
8102402,14-,1
8102407,1-,1
986374,24-,1
1705610,20-,1
8102433,5-,1
8102439,5-,1
8102442,6-7-,1
8102447,17-,1
8102456,4-,1
8102457,20-,1
8102476,22-,1
8102478,16-,1
8102487,19-,1
8102490,18-,1
8102503,10-,1
8102525,24-,1
8102526,22-,1
8102532,8-,1
8102534,17-,1
8102544,18-,1
8102555,16-,1
8102567,19-,1
8102585,5-,1
8102588,17-,1
8102596,8-,1
8102619,24-,1
8102644,5-,1
152631,4-,1
8102656,4-,1
8102665,19-,1
8102666,25-,1
8102674,19-,1
8102690,14-,1
8102697,18-,1
8102698,25-,1
8102700,23-,1
7399888,6-,1
8102702,23-,1
8102711,5-,1
8102714,1-,1
8102716,19-,1
8102733,14-,1
3324958,12-,1
8102773,18-,1
8102776,12-,1
4497633,18-,1
8102812,11-,1
8102817,19-,1
8102839,5-,1
8102842,19-,1
8102845,10-,1
8102848,11-,1
8102872,14-,1
8102896,19-,1
4497713,19-,1
8102903,12-,1
8102922,14-,1
8102929,19-,1
8102937,19-,1
8102941,25-,1
7914388,10-,1
8102954,12-,1
8102963,5-,1
3920682,11-,1
8103006,19-,1
8103011,14-,1
8103012,19-,1
8103014,14-,1
8103026,14-,1
8103030,1-,1
8103032,14-,1
8103036,14-,1
8103039,8-,1
8103053,12-,1
8103058,6-,1
8103061,5-,1
8103069,8-,1
8103079,14-,1
8103095,10-,1
8103097,23-,1
8103111,20-,1
8103118,23-,1
284186,8-,1
8103124,5-,1
8103125,3-,1
8103132,16-,1
8103140,1-,1
8103143,10-,1
8103153,14-,1
8103171,4-,1
8103175,14-,1
8103192,10-,1
8103194,12-,1
8103206,16-,1
8103218,1-,1
8103220,1-,1
8103225,14-,1
8103227,12-,1
8103249,23-,1
8103259,25-,1
8103271,4-,1
8103273,17-,1
8103277,12-,1
8103284,25-,1
8103350,13-,1
8103358,23-,1
8103360,23-,1
8103361,13-,1
8103381,4-,1
8103389,14-,1
8103401,18-,1
8103402,14-,1
8103410,19-,1
8103421,1-,1
8103433,4-,1
8103462,16-,1
8103465,20-,1
7230190,6-,1
8103490,5-,1
8103496,3-,1
8103498,18-,1
8103499,14-,1
8103502,5-,1
4700627,12-,1
8103506,25-,1
8103507,4-,1
8103508,10-,1
8103516,23-,1
8103524,19-,1
8103529,24-,1
8103545,14-,1
8103566,10-,1
8103584,12-,1
8103598,1-,1
8103602,1-,1
8103619,12-,1
8103623,4-,1
8103645,4-,1
8103648,23-,1
8103655,10-,1
8103664,11-,1
3257084,10-,1
8103682,23-,1
8103705,5-,1
8103710,14-,1
8103743,18-,1
8103745,5-,1
8103746,10-,1
8103751,19-,1
8103767,13-,1
8103776,11-,1
8103779,19-,1
8103790,10-,1
4881224,22-,1
8103806,12-,1
7119539,5-,1
799736,25-,1
8103812,25-,1
7644139,16-,1
8103816,3-,1
8103817,8-,1
8103819,23-,1
8103820,8-,1
8103824,5-,1
8103826,22-,1
8103827,18-,1
8103831,25-,1
8103860,5-,1
8103876,16-,1
8103879,3-,1
8103887,23-,1
8103889,8-5-,1
8103894,3-,1
4975218,5-,1
5734016,8-,1
4373319,8-,1
7969,5-,1
8103907,14-,1
8103910,23-,1
5089135,4-,1
1651484,14-,1
8103918,23-,1
8103925,4-,1
3612219,25-,1
8103930,20-,1
8009,4-,1
8103942,1-,1
2269775,20-,1
5928478,1-,1
3752246,11-,1
4216028,20-,1
1816464,13-,1
8103968,23-,1
8103984,24-,1
8103985,20-25-,1
4216054,13-,1
8103989,8-,1
5361527,10-,1
285202,6-,1
8103994,20-,1
5361534,16-,1
4373427,7-,1
8104001,7-,1
8104005,10-,1
8104006,18-,1
5928541,8-,1
285259,8-,1
8040697,10-,1
4498603,16-,1
8104017,5-,1
8104020,3-,1
1531212,5-,1
8104025,3-,1
8104029,10-,1
8104032,4-,1
8104033,13-,1
4216118,20-,1
8104036,4-,1
8104038,25-,1
3612365,8-,1
3999010,11-,1
8104044,5-,1
8104047,8-,1
285333,3-,1
285339,5-,1
8104057,4-,1
3612389,11-,1
8104058,13-,1
8104064,3-,1
8104065,12-,1
153945,18-,1
8104068,20-,1
8104069,5-18-,1
8104072,7-,1
8104079,18-,1
8104092,16-,1
8104104,19-,1
8104106,10-,1
8104111,16-,1
8104112,11-,1
8104113,11-,1
4779362,3-,1
8104117,6-,1
8104119,12-,1
8104125,4-20-,1
8104127,18-,1
8104128,5-,1
7823937,14-,1
8104129,14-,1
8104133,13-8-,1
8104136,23-10-,1
8104138,24-,1
5845307,8-,1
8104140,13-,1
8104143,23-,1
4640678,13-18-,1
