targa,tratta,volte
10857303,18-11-,1
202419,20-4-11-,1
1436542,11-,1
703997,11-,1
1599858,25-11-,1
2488382,19-11-,1
4761658,11-,1
10804097,16-11-,1
3367325,2-11-,1
8461660,11-,1
3250018,11-,1
6377665,11-,1
2711968,11-,1
348725,11-,1
10857314,11-,1
10857315,11-,1
10857316,11-,1
3303288,11-,1
10812420,19-11-,1
1198009,19-11-,1
10857325,11-,1
1109258,11-,1
3811325,2-11-,1
10857331,11-,1
10857335,11-,1
8807052,19-11-,1
3292235,11-,1
1034485,16-11-,1
1102118,2-11-,1
10857345,20-11-,1
1333834,11-,1
10857347,11-,1
10857349,11-,1
10857350,11-,1
349337,1-11-,1
2992288,11-,1
60110,5-16-26-4-11-,1
3312954,16-11-,1
1773040,25-11-,1
10148553,11-,1
10857352,11-,1
2484402,11-,1
983574,11-,1
3306618,11-,1
2662579,5-14-11-,1
3310537,25-2-4-11-,1
10857359,11-,1
1282659,11-,1
1376168,14-11-,1
3317664,11-,1
2557654,20-11-,1
3347082,11-,1
1373418,11-,1
363493,11-,1
376715,11-,1
465488,11-,1
1519633,19-11-,1
10857369,11-,1
56480,20-11-,1
10857372,11-,1
1072338,11-,1
2075444,11-,1
10857377,25-11-,1
10799176,11-,1
6659650,11-,1
2395241,11-,1
10857384,8-11-,1
76138,25-11-,1
5468686,11-,1
3975633,23-10-11-,1
309089,11-11-,1
10857389,11-,1
10857390,11-,1
10857391,16-11-,1
10857392,11-,1
1428154,20-11-,1
10857399,20-11-,1
58997,11-,1
1782537,11-,1
2211402,11-,1
10857402,11-,1
3315192,25-4-11-,1
460767,11-,1
4304686,16-19-11-,1
774446,11-,1
950653,11-,1
2661836,11-,1
201850,11-,1
2182662,8-14-11-,1
434452,26-11-,1
2737045,20-2-11-,1
3289403,2-4-11-,1
3251460,16-11-,1
3087978,4-19-11-,1
1077959,3-19-11-,1
1619890,16-11-,1
3078086,7-11-,1
6790830,11-,1
1833401,11-,1
10857414,11-,1
3311458,2-11-,1
6653835,11-,1
2954367,11-,1
680136,2-4-11-,1
2117556,11-,1
5821244,11-,1
3355333,11-,1
3317865,11-,1
6941763,5-25-18-4-11-,1
3360694,11-,1
6413740,11-,1
2481980,14-11-,1
10857430,19-11-,1
10857432,11-,1
1602241,11-,1
4711272,4-11-,1
2950961,20-4-9-7-11-,1
1142298,3-11-,1
10857438,11-,1
10816209,11-,1
10857439,11-,1
10857441,11-,1
10857442,11-,1
3314232,16-4-11-,1
3364481,11-,1
3249762,11-,1
3785381,11-,1
3167154,11-,1
1647440,11-,1
3945630,11-,1
2167595,11-,1
939835,11-,1
345218,15-11-,1
3294524,25-20-11-,1
5329456,27-26-9-14-11-,1
3352963,2-11-,1
10857452,11-,1
10857454,11-,1
1269694,25-11-,1
10857456,11-,1
10857457,25-20-6-11-,1
10857458,14-11-,1
5635721,11-,1
2531169,12-11-,1
3306808,2-14-11-,1
1304876,11-,1
3341079,2-11-,1
43501,11-,1
1284550,11-,1
3309067,11-,1
786832,11-,1
1555677,11-,1
3357581,11-,1
1643946,11-,1
10857470,25-11-,1
3343632,11-,1
521155,14-11-,1
1593931,11-,1
1110383,16-11-,1
161013,11-,1
10804690,11-,1
10857474,11-,1
10857475,11-,1
1289826,11-,1
10806662,20-2-11-,1
10857478,5-15-23-9-11-,1
3364505,8-19-11-,1
2711001,19-11-,1
10857480,20-24-11-,1
10857481,2-16-11-,1
3382421,16-11-,1
10857485,11-,1
215973,14-11-,1
10857487,11-,1
195917,14-11-,1
2543479,11-,1
3339262,4-11-,1
10857490,20-11-,1
3312697,11-,1
2160523,25-20-4-11-,1
10857499,11-,1
10803128,8-11-,1
6445502,11-,1
1073493,23-14-19-11-,1
6305306,11-,1
10857502,19-11-,1
516708,14-11-,1
3414239,25-19-11-,1
957916,11-,1
1636612,13-11-,1
856798,5-11-,1
2780104,11-,1
5005009,8-12-11-,1
10806280,11-,1
10857512,11-,1
10857513,25-11-,1
10801453,2-11-,1
1109591,11-,1
3312641,16-4-11-,1
3338396,25-15-18-11-,1
4357258,13-11-,1
2300594,8-11-,1
64305,11-,1
10857523,11-,1
1361192,19-11-,1
828672,4-11-,1
1012878,16-4-11-,1
77135,11-,1
10857530,11-,1
1224762,11-,1
7540911,20-4-11-,1
2965360,11-,1
10803345,11-,1
3361636,11-,1
414404,4-11-,1
1670818,8-11-,1
10810655,11-,1
76214,16-11-,1
3296934,11-,1
1103272,11-,1
1113141,11-,1
7761652,3-20-11-,1
1251224,11-,1
10771796,11-,1
211695,19-11-,1
1608077,5-19-11-,1
1116632,12-14-11-,1
776403,11-,1
10857554,2-11-,1
441946,19-11-,1
10857555,20-4-11-,1
3363260,11-,1
10815747,11-,1
960088,11-,1
110126,25-11-,1
7339295,11-,1
3318520,11-,1
738379,12-11-,1
10857574,25-11-,1
3242630,4-19-11-,1
10857576,11-,1
4111704,1-11-,1
9309866,11-,1
3242807,11-,1
3347444,11-,1
105081,11-,1
3294586,11-,1
1927905,8-11-,1
3059943,20-19-11-,1
1568926,3-11-,1
10857595,20-11-,1
3186609,15-23-11-,1
3309956,11-,1
691793,11-,1
334813,11-,1
5526834,11-,1
10020898,11-,1
1351666,11-,1
3309675,11-,1
1179106,3-11-,1
3249774,11-,1
869551,11-,1
10857610,11-,1
3298557,20-16-4-11-,1
3072825,2-11-,1
3234438,11-,1
3308792,3-2-4-11-,1
79051,11-,1
9506738,11-,1
4350753,11-,1
7358710,11-,1
54546,11-,1
10857623,15-20-11-,1
10857624,11-,1
3299721,11-,1
9532376,12-11-,1
10857634,11-,1
3367434,11-,1
849579,11-,1
10857640,11-,1
1295929,11-,1
10857641,11-,1
10857642,11-,1
340364,1-20-19-11-,1
2870806,25-11-,1
10857645,11-,1
5679402,11-,1
3362189,11-,1
7554954,11-,1
3312097,11-,1
69973,14-11-,1
3370873,11-,1
6458990,11-,1
325126,5-11-,1
10088823,19-11-,1
2488348,3-11-,1
3298510,11-,1
7480953,19-11-,1
1603593,11-,1
343183,11-,1
3244354,11-,1
10857664,11-,1
3313817,11-,1
197322,11-,1
10857666,11-,1
2291163,3-11-,1
9140381,13-3-11-,1
10857667,11-,1
8977864,2-11-,1
9230485,14-11-,1
49532,16-26-9-11-,1
2279844,11-,1
3300878,11-,1
341596,11-,1
10857674,11-,1
831627,8-11-,1
1264266,2-19-11-,1
3312791,11-,1
452157,11-,1
1115014,13-3-11-,1
10857682,11-,1
3318502,11-,1
10813210,25-16-11-,1
215707,11-,1
5642660,25-4-19-11-,1
449662,11-,1
3061232,11-,1
959222,11-,1
242327,11-,1
3369730,11-,1
10857696,11-,1
670662,11-,1
4300909,8-11-,1
10857702,11-,1
396316,20-11-,1
3313637,2-11-,1
5837701,11-,1
10857707,11-,1
10857708,11-,1
10857709,2-11-,1
3242813,11-,1
10857715,13-11-,1
439685,14-11-,1
4558208,20-4-11-,1
235802,11-,1
1348315,19-11-,1
10857719,11-,1
4901528,5-20-11-,1
3310933,11-,1
3345626,11-,1
2294703,11-,1
10347682,20-11-,1
2746515,11-,1
3293920,11-,1
10857728,11-,1
10857732,11-,1
10857736,11-,1
9117035,16-11-,1
10857749,12-11-,1
1422098,2-11-,1
10857751,11-,1
347487,14-19-11-,1
10857752,11-,1
10857753,11-,1
527650,3-12-11-,1
10857755,11-,1
783770,20-11-,1
9970108,5-14-19-11-,1
10857756,14-11-,1
10857757,11-,1
1414644,25-23-4-11-,1
5746511,19-11-,1
856507,11-,1
1886485,5-25-20-19-11-,1
760696,11-,1
3306692,25-2-4-11-,1
10857766,11-,1
10857769,11-,1
2442049,11-,1
10857773,11-,1
676483,5-20-23-6-11-,1
10813525,11-,1
10857775,11-,1
1117454,2-16-11-,1
89162,20-16-4-11-,1
3114091,8-14-11-,1
2694565,9-11-,1
1512731,27-11-,1
10857781,19-11-,1
10803532,11-,1
1103182,11-,1
269612,2-4-11-,1
10857788,19-11-,1
436591,11-,1
3357476,3-11-,1
10857790,11-,1
3319205,25-11-,1
1364182,11-,1
3368520,11-,1
81133,12-11-,1
1630241,25-11-,1
3245482,20-11-,1
401034,13-11-,1
10857793,8-11-,1
3365401,11-,1
8128481,11-,1
3251678,11-,1
3315135,11-,1
95687,5-11-,1
3361033,13-3-11-,1
10857802,11-,1
2582406,11-,1
10857804,10-11-,1
3290546,11-,1
334495,2-11-,1
1335413,13-11-,1
546427,20-11-,1
10857806,25-9-14-11-,1
318975,3-11-,1
5317520,11-,1
70247,14-11-,1
10857811,11-,1
4176620,11-,1
1848938,25-11-,1
3366085,11-,1
10857815,13-11-,1
86562,8-11-,1
10811984,11-,1
458952,11-,1
5211707,19-11-,1
232134,20-11-,1
82335,19-11-,1
1464080,25-2-16-11-,1
10857826,11-,1
761919,11-,1
2769144,3-11-,1
1338870,5-11-,1
1226092,11-,1
340254,11-,1
2409034,3-8-11-,1
3308862,11-,1
3357499,11-,1
3301213,11-,1
2283194,13-14-11-,1
5833170,11-,1
3249023,11-,1
3302020,11-,1
775444,11-,1
6094574,11-,1
67112,1-12-14-11-,1
3307641,11-,1
2251196,16-11-,1
1560551,11-,1
10857846,16-11-,1
10857848,11-,1
141405,11-,1
10857849,13-11-,1
1346137,14-11-,1
3371979,11-,1
3375616,11-,1
515833,2-11-,1
22359,19-11-,1
2791540,11-,1
10857852,11-,1
3420139,11-,1
487641,11-,1
91071,8-12-14-11-,1
10804401,11-,1
3374083,16-11-,1
3318323,11-,1
3178762,11-,1
3050520,11-,1
10857866,11-,1
10857868,25-11-,1
3237865,11-,1
3296175,11-,1
10857872,11-,1
742930,3-8-11-,1
1099260,4-11-,1
3249909,13-11-,1
2894131,11-,1
3354728,20-16-11-,1
3354726,20-11-,1
3369087,11-,1
3300626,16-11-,1
3060227,25-11-,1
1118489,11-,1
743279,11-,1
1408241,11-,1
6199499,11-,1
1603255,11-,1
10819317,11-,1
731228,2-11-,1
2702283,1-19-11-,1
2628069,16-14-11-,1
69959,11-,1
2691068,13-11-,1
3032500,3-15-2-10-11-,1
10401611,20-11-,1
3420426,25-11-,1
1886246,5-14-11-,1
3315856,11-,1
3243794,20-11-,1
3303456,11-,1
826992,8-11-,1
10808820,19-11-,1
3044514,16-11-,1
5494412,20-11-,1
225061,4-19-11-,1
607874,1-11-,1
3317127,11-,1
10857913,11-,1
6415107,11-,1
10857914,11-,1
3359593,11-,1
3357709,25-16-11-,1
1513074,11-,1
3552879,4-11-,1
3399627,11-,1
78486,11-,1
3657387,11-,1
2474204,11-,1
3308564,25-11-,1
2701498,16-19-11-,1
2943790,3-8-11-,1
10857925,11-,1
1930780,12-11-,1
1189974,5-26-11-,1
3305588,19-11-,1
87885,14-11-,1
46946,11-,1
10857935,19-11-,1
1083420,20-11-,1
2350776,11-,1
10857941,11-,1
762178,11-,1
5458160,25-2-11-,1
3420365,11-,1
10857945,11-,1
10857948,11-,1
10782362,11-,1
10857951,20-11-,1
326211,11-,1
137828,11-,1
3301027,11-,1
4632668,11-,1
2278716,11-,1
10857963,11-,1
10857964,11-,1
3307566,4-11-,1
3371285,25-11-,1
2015678,11-,1
3234104,11-,1
4300629,11-,1
10857973,5-2-11-,1
935227,11-,1
1120446,3-8-19-11-,1
3061044,11-,1
680071,5-25-2-6-7-11-,1
3309307,11-,1
1140453,4-11-,1
3060323,20-2-11-,1
2290717,1-11-,1
2348228,11-,1
6488652,11-,1
1332773,20-11-,1
741916,11-,1
2304174,2-11-,1
10857981,4-11-,1
3248951,11-,1
3029537,11-,1
87280,11-,1
352879,11-,1
3243821,20-19-11-,1
3309821,7-11-,1
1015247,11-,1
10857983,11-,1
3148324,19-11-,1
637023,11-,1
10857984,11-,1
10857988,11-,1
1278251,8-19-11-,1
3370006,20-11-,1
2476959,14-11-,1
1765550,11-,1
1131530,25-11-,1
3316237,11-,1
10857998,11-,1
2491936,11-,1
346652,11-,1
1963402,11-,1
10858006,11-,1
3340758,11-,1
10858008,11-,1
1077243,14-11-,1
179169,11-,1
7351745,2-11-,1
318571,11-,1
83226,11-,1
10858022,11-,1
985369,11-,1
3309836,20-2-11-,1
88909,11-,1
1546352,25-11-,1
3343635,11-,1
10858028,20-11-,1
7366812,11-,1
3419639,11-,1
3077816,16-11-,1
4934,11-,1
8121227,11-,1
3246775,11-,1
3304171,13-3-8-11-,1
10858037,13-11-,1
2827971,19-11-,1
1355385,8-11-,1
4017425,23-16-26-11-,1
314498,11-,1
842133,11-,1
3347804,16-11-,1
3295261,25-11-,1
2516454,16-11-,1
3317762,11-,1
1608198,19-11-,1
3343426,11-,1
3296771,11-,1
95957,25-4-9-19-11-,1
3343829,11-,1
3332438,8-11-,1
10858050,4-11-,1
3365454,11-,1
3310327,11-,1
10858054,11-,1
2286070,2-11-,1
3356987,20-2-11-,1
2402622,25-11-,1
10858059,11-,1
2572048,25-11-,1
129936,19-11-,1
3292194,13-11-,1
10858063,4-11-,1
602389,8-14-11-,1
2296511,15-20-23-26-11-,1
3052292,3-8-11-,1
2300977,5-19-11-,1
1431767,11-,1
1250293,3-11-,1
511991,11-,1
1267111,23-16-10-11-,1
10858072,11-,1
1938410,11-,1
2561513,11-,1
3307288,11-,1
1635237,11-,1
3312252,25-11-,1
449682,23-11-,1
10821825,11-,1
57951,8-11-,1
10858077,25-11-,1
1684929,11-,1
3006616,25-2-16-11-,1
10816748,11-,1
1384043,11-,1
2384397,11-,1
1941331,11-,1
3318241,11-,1
10786536,11-,1
1578362,11-,1
1487511,11-,1
539341,14-11-,1
2122989,11-,1
2205715,11-,1
3302244,20-16-11-,1
2772071,12-14-19-11-,1
227591,8-11-,1
6567616,11-,1
10858090,11-,1
591928,11-,1
601794,20-11-,1
2483484,11-,1
1178715,11-,1
10858094,11-,1
505621,5-23-18-9-14-19-11-,1
913969,1-14-11-,1
2771293,8-19-11-,1
9701515,20-16-11-,1
3371168,11-,1
236525,11-,1
148724,11-,1
2348172,11-,1
3294405,11-,1
1598671,13-3-8-11-,1
10858099,11-,1
3547822,3-11-,1
1961484,11-,1
3190551,3-11-,1
520114,11-,1
2296436,11-,1
3210672,11-,1
551647,8-11-,1
10762403,11-,1
3956207,11-,1
1377856,11-,1
5352889,4-11-,1
6302323,11-,1
230388,8-12-14-19-11-,1
10858104,11-,1
10858111,2-19-11-,1
3362217,11-,1
10858114,11-,1
460974,20-24-19-11-,1
351902,11-,1
231745,3-8-11-,1
3300952,11-,1
7059532,3-8-11-,1
2288305,20-11-,1
197824,20-11-,1
3343414,11-,1
10812725,11-,1
6054017,5-25-16-14-11-,1
399178,11-,1
3471078,13-1-12-11-,1
10324700,20-11-,1
10798413,11-,1
3304756,19-11-,1
6408589,11-,1
835124,11-,1
3308364,25-16-11-,1
3297486,11-,1
10858125,20-16-26-9-19-11-,1
10858126,14-11-,1
2694814,11-,1
15560,11-,1
2428590,14-11-,1
5907197,13-3-8-11-,1
5274978,11-,1
10858133,2-16-11-,1
3035659,2-11-,1
10434944,11-,1
1268461,23-11-,1
2397329,11-,1
1329310,11-,1
3501725,11-,1
10858138,20-16-4-11-,1
2451454,3-11-,1
1484694,3-11-,1
5038195,13-3-11-,1
10858143,11-,1
10858147,11-,1
10858148,15-23-18-14-11-,1
776671,11-,1
158891,11-,1
6984562,11-,1
4324029,20-2-11-,1
4882259,25-2-11-,1
1896221,13-8-12-11-,1
10301566,20-11-,1
10858155,19-11-,1
182857,11-,1
10858159,19-11-,1
2298308,1-12-11-,1
6393601,16-4-11-,1
2270851,20-16-4-11-,1
1076904,3-11-,1
90712,11-,1
1018407,13-8-12-11-,1
10858161,11-,1
3303088,11-,1
679446,8-11-,1
2246062,3-19-11-,1
1086638,13-8-12-14-11-,1
10858164,11-,1
3252607,8-11-,1
819302,25-20-16-11-,1
515570,3-11-,1
10804711,2-16-4-11-,1
78300,14-11-,1
670095,8-14-11-,1
7133185,3-19-11-,1
3307039,11-,1
1171603,3-11-,1
10815842,11-,1
1119950,11-,1
3355684,11-,1
1877926,13-3-14-19-11-,1
2529705,11-,1
2488648,13-11-,1
48546,11-,1
461978,11-,1
609602,25-2-11-,1
2992744,1-8-14-11-,1
2739236,25-14-19-11-,1
3229742,20-2-11-,1
1228168,11-,1
339456,11-,1
321234,11-,1
1963698,11-,1
3332727,13-11-,1
3318299,20-11-,1
10808296,19-11-,1
10858185,11-,1
1179974,11-,1
121906,11-,1
530111,11-,1
208523,11-,1
2120259,4-11-,1
10858189,11-,1
6371865,5-20-2-18-10-19-11-,1
442539,11-,1
10858191,24-11-,1
3295845,11-,1
1081307,14-11-,1
216956,5-23-11-,1
10858196,20-11-,1
32249,14-11-,1
3363178,2-16-4-11-,1
6087247,11-,1
664630,3-8-11-,1
10858204,2-11-,1
9352429,5-11-,1
10858205,11-,1
63038,1-11-,1
10858206,11-,1
5014573,19-11-,1
4803520,13-1-11-,1
10858209,11-,1
665066,11-,1
547383,1-11-,1
7085006,15-20-26-9-11-,1
1047581,16-11-,1
4813665,11-,1
528889,11-,1
1490498,5-25-2-10-11-,1
3300451,11-,1
10858213,14-19-11-,1
6306086,3-8-11-,1
2134407,1-12-11-,1
10858215,25-20-4-19-11-,1
3248954,19-11-,1
1569775,11-,1
1087867,1-11-,1
2346643,8-11-,1
3026963,11-,1
314522,13-11-,1
5444083,1-11-,1
10858219,19-11-,1
10858220,3-19-11-,1
2704226,20-11-,1
2970227,11-,1
1831290,11-,1
1418062,25-15-11-,1
5326253,2-11-,1
3355072,11-,1
4422850,2-11-,1
2735282,11-,1
10801719,8-11-,1
1081399,12-11-,1
352087,23-11-,1
597186,11-,1
10858235,11-,1
589535,25-20-16-19-11-,1
596135,19-11-,1
8061233,11-,1
1322700,19-11-,1
1676507,11-,1
1082521,25-18-9-11-,1
600092,19-11-,1
10858244,11-,1
8004459,11-,1
3299260,4-11-,1
2116486,8-19-11-,1
713849,11-,1
1330924,11-,1
1074242,14-11-,1
161103,11-,1
7339510,25-4-11-,1
1181693,14-11-,1
3076446,11-,1
2128209,11-,1
3301564,11-,1
2475526,11-,1
2127455,12-11-,1
10858246,11-,1
2865331,11-,1
10858248,11-,1
212396,13-8-11-,1
10858253,19-11-,1
206627,14-11-,1
396462,11-,1
3402088,3-12-11-,1
76534,11-,1
10858256,20-16-26-11-,1
10858258,11-,1
1024340,25-19-11-,1
10858259,15-26-14-11-,1
742814,11-,1
68019,11-,1
73204,11-,1
2124392,11-,1
219429,8-11-,1
10858261,2-11-,1
1670254,20-10-9-11-,1
679235,19-11-,1
665078,14-11-,1
2651738,20-16-19-11-,1
3303083,19-11-,1
339222,25-11-,1
1724723,11-,1
95209,16-11-,1
9249382,11-,1
2395696,11-,1
10858269,11-,1
327082,11-,1
2779519,27-18-16-11-,1
2173399,16-19-11-,1
226756,14-11-,1
1164303,19-11-,1
2284428,25-2-11-,1
10858273,11-,1
2606988,19-11-,1
4116933,11-,1
3279808,4-11-,1
10858274,11-,1
1084724,11-,1
2061570,5-20-2-11-,1
2437865,19-11-,1
515259,11-,1
2431627,19-11-,1
4594492,19-11-,1
3305880,19-11-,1
1328424,25-15-14-11-,1
2779381,25-11-,1
828348,13-3-11-,1
940803,2-16-11-,1
5048462,11-,1
4051352,8-11-,1
944330,11-,1
10858285,11-,1
1611971,8-11-,1
98381,8-5-23-11-,1
2624418,11-,1
50441,11-,1
10858289,11-,1
2828050,11-,1
7602737,11-,1
2702581,8-11-,1
71127,11-,1
694206,11-,1
41024,1-3-12-11-,1
914042,1-11-,1
1679944,16-4-11-,1
81886,8-14-11-,1
311638,11-,1
3956670,12-11-,1
1449830,11-,1
340510,11-,1
2984294,16-11-,1
85384,19-11-,1
1907429,25-11-,1
1013991,3-11-,1
2769577,20-23-11-,1
81157,8-12-5-11-,1
1330630,11-,1
81205,11-,1
4927682,13-11-,1
10816052,11-,1
1499111,11-,1
1744245,25-11-,1
187516,11-,1
3675951,1-3-11-,1
1951690,3-11-,1
3301351,6-7-19-11-,1
10811680,2-11-,1
1492916,13-8-12-11-,1
51895,19-11-,1
3462774,3-11-,1
2572428,19-11-,1
56281,19-11-,1
306272,20-2-11-,1
2291685,11-,1
757036,11-,1
58388,11-,1
10815243,11-,1
355746,5-23-18-4-9-11-,1
1555899,25-11-,1
2283799,19-11-,1
197100,11-,1
93058,26-9-11-,1
3529129,11-,1
1673113,25-11-,1
119612,11-,1
1931549,1-11-,1
2495623,4-11-,1
10858307,19-11-,1
201296,2-4-19-11-,1
434693,11-,1
10858311,4-11-,1
2298320,14-19-11-,1
10858313,11-,1
2383521,25-11-,1
10858317,11-,1
79229,23-19-11-,1
10780240,11-,1
10858319,11-,1
2578216,4-11-,1
1418734,11-,1
5615805,11-,1
10858322,11-,1
5166481,5-20-18-11-,1
